Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
3,1,2;m, m, m;12, 10, 22;i13~14, ,i16~18;-14;+28a (+13);;"* Combo from 2nd CH with 11f delay
* Jail from 1st block
* Input can be delayed 11f
* Move can be delayed 9f";;;Mandihy ny Fosa;r35;;t8-p2-miary-zo-3,1,2.mp4;Miary Zo-3,1,2;miary-zo
3,2;m, h;12, 20;i13~14, i26~28;-6;+24a (+14);;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Combo from 1st hit with 5f delay
* Move can be delayed 5f
* 4 chip damage on block
* Low crush 14~31
* Floating state 32~34";he bbr js14~31 fs32~34;;Basy Lelafo;r30;;t8-p2-miary-zo-3,2.mp4;Miary Zo-3,2;miary-zo
4;h;12;i12;-12;-2;;;;;;r38;;t8-p2-miary-zo-4.mp4;Miary Zo-4;miary-zo
4,4;h, h;12, 20;i12, i29~30;-13;+6;;"* Jail from 1st attack
* Transition to BAO +6 r26 automatically on hit only
* Cancel BAO transition -13 +0 r32 with B
* Low crush 30~50
* Floating state 51~53";js30~50 fs51~53;BAO;Maki Roa;r32;;t8-p2-miary-zo-4,4.mp4;Miary Zo-4,4;miary-zo
1+2;m,h;8,16;i15 i11~12;-9;+4;;"* Heat Engager

* Heat Dash +5, +36a (+26)

* Balcony Break (airborne)
* Wall Crush +16g on hit


* Jail from 1st attack
* Good right sidestep tracking
* Hit vs BT +18a (+9)";he wc;;Manafika;r31;;t8-p2-miary-zo-1+2.mp4;Miary Zo-1+2;miary-zo
3+4;;;;;;;"* Actionable after 20f
* Cancel to r35 with DB on frame 20
* Low crush 5~58
* 59~61";js5~58 59~61;BAO;Baobab Mihira;r20 BAO;;t8-p2-miary-zo-3+4.mp4;Miary Zo-3+4;miary-zo
f+2;m;23;i20;-13;+5;;"* Balcony Break (airborne)
* Punch Sabaki, +30d (+22) and Balcony Break on successful parry
* Parry state 5~10";ps5~10;;Sabatra Afo;r35;;t8-p2-miary-zo-f+2.mp4;Miary Zo-f+2;miary-zo
f+3;;;;;;;"* Actionable after 15f
* Cancel to r1? FC with DB on frame 16~. 1F cost?
* Stance moves available on frames 15~31
* High crush 6~44";cs6~44;FC,MOR;Morengy Miroso;r15 MOR;;t8-p2-miary-zo-f+3.mp4;Miary Zo-f+3;miary-zo
f+4;m;12;i18;-6;+2;;"* Low crush 9~14
* Floating state 15~17";js9~14 fs15~17;;;r30;;t8-p2-miary-zo-f+4.mp4;Miary Zo-f+4;miary-zo
f+4,2;m, m;12, 20;i18, i31;-9;+16a (+7);;"* Balcony Break
* Weapon
* Combo from 1st hit with 1f delay
* Input can be delayed 1f
* Move cannot be delayed
* Chip damage on block
* Interrupt with i7 from 1st block
* f+4,d+2 to push opponenet to foreground
* f+4,u+2 to push opponenet to background
* Power up in Heat";bbr wpn chp;;Fombafomban'ny Menarana;r33;;t8-p2-miary-zo-f+4,2.mp4;Miary Zo-f+4,2;miary-zo
f+4,4;m, h;12, 15;i18, i26;-5;+9;;"* Combo from 1st hit with 1f delay
* Input can be delayed 1f
* Move cannot be delayed
* Low crush 21~22
* Floating state 23~25";js21~22 fs23~25;;;r26;;t8-p2-miary-zo-f+4,4.mp4;Miary Zo-f+4,4;miary-zo
f+4,4,4;m, h, h;12, 15, 30;i18, ,i30~31;-9;+14d;;"* Balcony Break
* Input can be delayed 1f
* Move cannot be delayed
* Hit vs BT +11d
* Low crush 8~34
* Floating state 35~37";bbr js8~34 fs35~37;;Fomba'ny Vazimba;r32;;t8-p2-miary-zo-f+4,4,4.mp4;Miary Zo-f+4,4,4;miary-zo
H.f+4,2;m, m;12, 25;i18, i31;+2;+16a (+7);;"* Balcony Break
* Weapon
* Combos from 1st hit
* 7 chip damage on block
* Partially consumes remaining Heat Time
* f+4,H.d+2 to push opponenet to foreground
* f+4,H.u+2 to push opponenet to background";bbr wpn;;Fombafomban'ny Zanahary;;;t8-p2-miary-zo-f+4,h.2.mp4;Miary Zo-f+4,H.2;miary-zo
f+1+2;m,m;3,3;,i14~15 i8~9;-10;-4;;;;;Claw Rain;r28;;t8-p2-miary-zo-f+1+2.mp4;Miary Zo-f+1+2;miary-zo
f+1+2,1+2;m,m, m,m,m;3,3, 3,2,2;,i14~15 i8~9, i14~15 i7~8 i7~8;-13;+3;;* Jail from 1st attack;;;Lightning Claws;r31;;t8-p2-miary-zo-f+1+2,1+2.mp4;Miary Zo-f+1+2,1+2;miary-zo
f+1+2,1+2,3+4;m,m, m,m,m, m,m;3,3, 3,2,2, 5,12;,i14~15 i8~9, ,i16~17 i6~7;-22;+6a (-11);;"* Balcony Break
* Jail from 1st attack with 1f delay
* Input can be delayed 1f
* Move cannot be delayed
* Low crush 19~28
* Floating state 29~31";bbr js19~28 fs29~31;;Oram-Baratra;r42;;t8-p2-miary-zo-f+1+2,1+2,3+4.mp4;Miary Zo-f+1+2,1+2,3+4;miary-zo
f+3+4;m;10;i18;-9;+3;;"* Low crush 9~18
* Floating state 19~21";js9~18 fs19~21;;;r32;;t8-p2-miary-zo-f+3+4.mp4;Miary Zo-f+3+4;miary-zo
f+3+4,2;m, m;10, 20;i18, i29~30;-20;+64a (+48);;"* Tornado
* Combo from 1st hit with 2f delay
* Input can be delayed 2f
* Move cannot be delayed
* Chip damage on block
* Instant Tornado on hit
* Can hit grounded when off-axis, steel pedal effect
* Low crush 31~55
* Floating state 56~58";trn chp js31~55 fs56~58;;Fanasin'ny Mpamsavy;r39;;t8-p2-miary-zo-f+3+4,2.mp4;Miary Zo-f+3+4,2;miary-zo
df+1;m;10;i13;-2;+5;;;;;Mid Check;r20;;t8-p2-miary-zo-df+1.mp4;Miary Zo-df+1;miary-zo
df+1,1;m, h;10, 17;i13, i19;-3;+5;;"* Combo from 1st hit with 2f delay
* Input can be delayed 2f
* Move cannot be delayed
* Enter MOR +0 +8 r22 with F";;MOR;;r25;;t8-p2-miary-zo-df+1,1.mp4;Miary Zo-df+1,1;miary-zo
df+1,1,2;m, h, M;10, 17, 20;i13, ,i30;-12;+5a;+50a;"* Spike
* Weapon
* Input can be delayed 1f
* Move cannot be delayed
* Chip damage on block";spk wpn chp;;Famakin'ny Ala;r35;;t8-p2-miary-zo-df+1,1,2.mp4;Miary Zo-df+1,1,2;miary-zo
df+1,1,1+2;m, h, M;10, 17, 23;i13, ,i27~28;-17;+35a (+25);;"* Tornado
* Weapon
* Input can be delayed 1f
* Move cannot be delayed
* Chip damage on block
* Recovers 3f faster on hit
* High crush 17~26";trn wpn chp cs17~26;;Tandrokin'ny Ala;r37;;t8-p2-miary-zo-df+1,1,1+2.mp4;Miary Zo-df+1,1,1+2;miary-zo
df+1,4;m, m;10, 17;i13, i18~19;-13;+6;+35a (+25);"* Knee
* Combo from 1st hit with 7f delay
* Input can be delayed 9f
* Move can be delayed 5f
* Transition to BAO +6 r24 automatically on hit only
* Cancel BAO transition -13 -6 +23a (+13) r36 with B
* Low crush 11~34
* Floating state 35~37";kne js11~34 fs35~37;BAO;Sifaka An'ala;r36;;t8-p2-miary-zo-df+1,4.mp4;Miary Zo-df+1,4;miary-zo
df+2;m;12;i15~16;-7;+34a (+24);;"* +4s against crouching
* Launches crouching on CH";;;Sifaka An'ala;r25;;t8-p2-miary-zo-df+2.mp4;Miary Zo-df+2;miary-zo
df+3;m;15;i20~21;-9;+4;;"* Homing
* Weapon";hom wpn;;;r29;;t8-p2-miary-zo-df+3.mp4;Miary Zo-df+3;miary-zo
df+3,3;m, m;15, 20;i20~21, .i26~27;-13;+15a (+6);;"* Balcony Break
* Weapon";bbr wpn;;Masoandro;r34;;t8-p2-miary-zo-df+3,3.mp4;Miary Zo-df+3,3;miary-zo
df+4;m;17;i16;-4;+5;+57a;"* Knee
* Enter MOR -1 +8 +60a r26 with F";kne;MOR;Daka Varatra;r29;;t8-p2-miary-zo-df+4.mp4;Miary Zo-df+4;miary-zo
df+3+4;L;17;i21;-15;-4;+6a;* High crush 6~45;cs6~45;;Daka Fanala;r34;;t8-p2-miary-zo-df+3+4.mp4;Miary Zo-df+3+4;miary-zo
d+2;M;20;i26;-4c;+8d;+53a;"* Spike
* Weapon
* Chip damage on block";spk wpn chp;;Famakin'naina;r32;;t8-p2-miary-zo-d+2.mp4;Miary Zo-d+2;miary-zo
d+3;L;14;i20;-14;+1;+12g;"Weapon
* High crush 12~";wpn cs12~;FC;Diavolana;r33 FC;;t8-p2-miary-zo-d+3.mp4;Miary Zo-d+3;miary-zo
d+1+2;M;23;i19~20;-17;+35a (+25);;"* Tornado
* Weapon
* Chip damage on block
* Recovers 3f faster on hit
* High crush 9~18";trn wpn chp cs9~18;;Dandrok'ady;r37;;t8-p2-miary-zo-d+1+2.mp4;Miary Zo-d+1+2;miary-zo
db+2;m;10;i15;-11;+2;;;;;;r29;;t8-p2-miary-zo-db+2.mp4;Miary Zo-db+2;miary-zo
db+2,3;m, m;10, 10;i15, i23~24;-11;+2;;"* Knee
* Combo from 1st hit with 9f delay 
* Move can be delayed 8f";kne;;Tsingy Roa;r27;;t8-p2-miary-zo-db+2,3.mp4;Miary Zo-db+2,3;miary-zo
db+2,4;m, m;10, 17;i15, i22~23;-13;+6;+35a (+25);"* Knee
* Combo from 1st hit with 9f delay
* Move can be delayed by 8F
* Transition to BAO +6 r24 automatically on hit only
* Cancel BAO transition -13 -6 +23a (+13) r36 with B
* Low crush 15~38
* Floating state 39~41";kne js15~38 fs39~41;BAO;Sifaka Roa;r36;;t8-p2-miary-zo-db+2,4.mp4;Miary Zo-db+2,4;miary-zo
db+3;L;21;i22~23;-26;+5c;+44a;"* Stagger on block
* High crush 8~";cs8~;FC;Daka Zavona;r31 FC;;t8-p2-miary-zo-db+3.mp4;Miary Zo-db+3;miary-zo
db+4;L;13;i18;-12;+1;;;;;Daka Tany;r31;;t8-p2-miary-zo-db+4.mp4;Miary Zo-db+4;miary-zo
db+1+2;h;18;i18;+3;+13c;;* Balcony Break (airborne);;;Maritoa Afo;r31;;t8-p2-miary-zo-db+1+2.mp4;Miary Zo-db+1+2;miary-zo
b+1;h;10;i12~13;-9;+4;+4s;* Elbow;elb;;;r27;;t8-p2-miary-zo-b+1.mp4;Miary Zo-b+1;miary-zo
b+1,4;h, h;10, 21;i12~13, i22~23;-13;+16a (-1);;"* Tornado
* Balcony Break
* Combo from 1st hit with 3f delay
* Move can be delayed 3f
* Launches opponent if first hit is CH +71a (+55)
* Low crush 19~39
* Floating state 40~42";trn bbr js19~39 fs40~42;;Vavaky ny Avana;r33;;t8-p2-miary-zo-b+1,4.mp4;Miary Zo-b+1,4;miary-zo
b+2;h;10;i13;-12;+0;;* Homing;hom;;;r31;;t8-p2-miary-zo-b+2.mp4;Miary Zo-b+2;miary-zo
b+2,3;h, h;10, 16;i13, i18~19;-9;+2;;"* Combos from 1st hit
* Jails from 1st hit
* Enter MOR -6 +5 r28 with F";;MOR;;r31;;t8-p2-miary-zo-b+2,3.mp4;Miary Zo-b+2,3;miary-zo
b+2,3,2;h, h, h,h,h;10, 16, 5,8,12;i13, ,i27~29 i4~5 i5~6;-6;+21d;;"* Balcony Break
* Weapon
* Jail from 3rd attack
* Chip damage on block";bbr wpn chp;;Tondradrano Masina;r26;;t8-p2-miary-zo-b+2,3,2.mp4;Miary Zo-b+2,3,2;miary-zo
b+3;m;9;i16~17;-13;-2;;;;;;r31;;t8-p2-miary-zo-b+3.mp4;Miary Zo-b+3;miary-zo
b+3,4;m, h;9, 13;i16~17, i24;-13;-5;;"* Combo from 1st hit
* Low crush 14~42
* Floating state 43~45";js14~42 fs43~45;;;r35;;t8-p2-miary-zo-b+3,4.mp4;Miary Zo-b+3,4;miary-zo
b+3,4,2;m, h, h;9, 13, 19;i16~17, ,i28~29;-13;+7a (-2);;"* Strong Aerial Tailspin
* Balcony Break
* Enter MOR -1 +19a (+10) r30 with F
* Chip damage on block";bbr chp;MOR;Mandihy ny Indry;r42;;t8-p2-miary-zo-b+3,4,2.mp4;Miary Zo-b+3,4,2;miary-zo
b+4;m;19;i19;-2;+22a (+13);+39a;"* Balcony Break
* Good right sidestep tracking
* Low crush 9~35
* Floating state 36~38";bbr js9~35 fs36~38;;Daka Rahona;r28;;t8-p2-miary-zo-b+4.mp4;Miary Zo-b+4;miary-zo
b+1+2;m;25;i18;-13;+20a (+15);;"* Balcony Break
* Spike
* Block advantage -9 on successful attack absorption, deals chip damage
* Power crush 7~17";bbr spk pc7~17;;Ampinga Afo;r36;;t8-p2-miary-zo-b+1+2.mp4;Miary Zo-b+1+2;miary-zo
b+3+4;;;;;;;"* Transition to WAL r20 on contact with wall
* d+3+4 foreground jump, u+3+4 background jump (r60 js9~34 fs35~37)
* Low crush 9~35
* Floating state 36~38";js9~35 fs36~38;WAL;Mikisaka Malaky;r70;;t8-p2-miary-zo-b+3+4.mp4;Miary Zo-b+3+4;miary-zo
ub+1;m,t;13,8,29;i17;-15;-5d;;"* Floor Break
* Transitions to attack throw on front hit only
* Hit vs BT +16a (+9)
* Side switch on hit";fbr;;Fiderana avy any Avaratra;r33;;t8-p2-miary-zo-ub+1.mp4;Miary Zo-ub+1;miary-zo
u+3;m;17;i17~18;-9;+27g;+40a;"* Weapon
* Opponent recovers crouching on hit
* Low crush 9~28
* Floating state 29~31";wpn js9~28 fs29~31;;Hazavana;r27;;t8-p2-miary-zo-u+3.mp4;Miary Zo-u+3;miary-zo
H.u+3,2;m, m;17, 27;i17~18, i30~32;-9;+65a (+49);;"* Tornado
* Weapon
* Combos from 1st hit
* Available only on hit or block
* 5 chip damage on block
* Partially consumes remaining Heat Time
* Low crush";trn wpn js;;Hazavan'i Zanahary;;;t8-p2-miary-zo-u+3,h.2.mp4;Miary Zo-u+3,H.2;miary-zo
u+4;m;17;i16~17;-13;+6;+35a (+25);"* Knee
* Transition to BAO +6 r24 automatically on hit only
* Cancel BAO transition -13 -6 +23a (+13) r36 with B
* Low crush 9~32
* Floating state 33~35";kne js9~32 fs33~35;BAO;Daka Sifaka;r36;;t8-p2-miary-zo-u+4.mp4;Miary Zo-u+4;miary-zo
u+1+2;m;20;i22;+4;+13c;;"* Floor Break
* Chip damage on block
* Hit vs BT +25d
* Low crush 9~22";fbr chp js9~22;FC;Tora-bato;r29 FC;;t8-p2-miary-zo-u+1+2.mp4;Miary Zo-u+1+2;miary-zo
uf+1;m,t;13,8,29;i17;-15;-5d;;"* Floor Break
* Transitions to attack throw on front hit only
* Hit vs BT +16a (+9)";fbr;;Fiderana avy any Atsimo;r33;;t8-p2-miary-zo-uf+1.mp4;Miary Zo-uf+1;miary-zo
uf+2;h;14;i17;-2;+2;+3;;;;;r28;;t8-p2-miary-zo-uf+2.mp4;Miary Zo-uf+2;miary-zo
uf+2,3;h, L;14, 14;i17, i27~28;-14;+2c;;* Combo from 1st hit;;;Vavaka Maraina;r32;;t8-p2-miary-zo-uf+2,3.mp4;Miary Zo-uf+2,3;miary-zo
uf+2,4;h, m;14, 20;i17, i31~32 i5~6;-11;+6c;;"* Floor Break
* Combo from 1st hit CH
* Low crush 15~34
* Floating state 35~37";fbr js15~34 fs35~37;;Vavak'ariva;r29;;t8-p2-miary-zo-uf+2,4.mp4;Miary Zo-uf+2,4;miary-zo
uf+3;h,h,m;6,6,12;i18~19 i9~10 i9~10;-7;+6;;"* Balcony Break (airborne)
* Weapon
* Low crush 9~38
* Floating state 39~41";wpn js9~38 fs39~41;;Lanitra;r31;;t8-p2-miary-zo-uf+3.mp4;Miary Zo-uf+3;miary-zo
H.uf+3,2;h,h,m, m;6,6,12, 22;i18~19 i9~10 i9~10, i24~25;+4;+17a (+7);;"* Balcony Break
* Weapon
* Combos from 1st hit
* 4 chip damage on block
* Partially consumes remaining Heat Time";bbr wpn;;Lanitry Zanahary;;;t8-p2-miary-zo-uf+3,h.2.mp4;Miary Zo-uf+3,H.2;miary-zo
uf+4;m;10;i15~16;-15;-7s;;"* Low crush 9~31
* Floating state 32~34";js9~31 fs32~34;;;r36;;t8-p2-miary-zo-uf+4.mp4;Miary Zo-uf+4;miary-zo
uf+4,4;m, m;10, 23;i15~16, i24~25;-13;+67a (+51);;"* Tornado
* Combo from 1st hit
* Instant Tornado on hit
* Low crush 1~49
* Floating state 50~52";trn js1~49 fs50~52;;Varika Roa;r36;;t8-p2-miary-zo-uf+4,4.mp4;Miary Zo-uf+4,4;miary-zo
uf+3+4;m;18;i25~16;-5;+20a;;"* Spike
* Cancel to r50 with UB
* Low crush 9~30
* Floating state 31~33";spk js9~30 fs31~33;;Dakan'ny Kalanoro;r29;;t8-p2-miary-zo-uf+3+4.mp4;Miary Zo-uf+3+4;miary-zo
1+2+3+4;;;;;;;"* Can't block for 5 seconds
* CH state on your next attack for 5 seconds ''(Tekken 7 and prior games)''
* 10% damage increase on the next attack for 5 seconds ''(Tekken 8 season 2 patch onward)''
* Attacks taken will be CH for 5 seconds";;;Ki Charge;r60;;t8-p2-miary-zo-1+2+3+4.mp4;Miary Zo-1+2+3+4;miary-zo
Tromba;;;;;;;"* Miary Zo clings to the wall for a short time
* Cancel with DB
* Can enter WAL without wall contact when in Heat with H.b+3+4
* Low crush";js;WAL,WAL;Tromba;WAL;;t8-p2-miary-zo-tromba.mp4;Miary Zo-Tromba;miary-zo
b,B+2+3;m!;30;i62~63;;-6d;;* Balcony Break;bbr;;Afo'n Andrianerinerina;r52;;t8-p2-miary-zo-b,b+2+3.mp4;Miary Zo-b,B+2+3;miary-zo
f,F+2;m;14;i15~16;-9;+7;;;;;;r32;;t8-p2-miary-zo-f,f+2.mp4;Miary Zo-f,F+2;miary-zo
f,F+2,2;m, m;14, 14,4,10;i15~16, i22~23 i5 i5;-9;+32a (+6);;"* Balcony Break
* Weapon
* Combo from 1st hit
* Available only on hit or block
* Chip damage on block
* Power up in Heat";bbr wpn chp;;Rano Masina;r34;;t8-p2-miary-zo-f,f+2,2.mp4;Miary Zo-f,F+2,2;miary-zo
f,F+3;m;19;i20~21;-9;+6;;"* Strong Aerial Tailspin
* Homing
* Balcony Break (airborne)";hom;;Mandrivotra;r31;;t8-p2-miary-zo-f,f+3.mp4;Miary Zo-f,F+3;miary-zo
qcf+1;m;25;i17;-9;+25a (+15);;"* Balcony Break
* Elbow
* Bufferable";bbr elb;;Ranomandry;r30;;t8-p2-miary-zo-qcf+1.mp4;Miary Zo-qcf+1;miary-zo
f,f,F+2;h;12;i14;-9;-3;;;;;;r34;;t8-p2-miary-zo-f,f,f+2.mp4;Miary Zo-f,f,F+2;miary-zo
f,f,F+2,1;h, h;12, 14;i14, i17~18;+1;+33d (+25);;"* Balcony Break
* Elbow
* Jail from 1st attack
* Chip damage on block
* Enter MOR +4 +36d (+28) r27 with F on hit or block only";bbr elb chp;MOR;Mangatsiaka;r30;;t8-p2-miary-zo-f,f,f+2,1.mp4;Miary Zo-f,f,F+2,1;miary-zo
f,f,F+3;m;30;i23~26;+6~+9;+19a (+9);;"* Balcony Break
* Chip damage on block
* Transition to BAO +6 r34 automatically on hit or block only
* Cancel BAO transition with B
* Low crush 21~35
* Floating state 36~38";bbr chp js21~35 fs36~38;BAO;Dakan'ny Vazimba;r34;;t8-p2-miary-zo-f,f,f+3.mp4;Miary Zo-f,f,F+3;miary-zo
ws1;m;12;i13~14;-8;+7;;;;;;r27;;t8-p2-miary-zo-ws1.mp4;Miary Zo-ws1;miary-zo
ws1,4;m, m;12, 20;i13~14, i20;-13;+18a (+9);;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Combo from 1st hit with 9f delay
* Move can be delayed 9f";he bbr;;Volamena Roa;r32;;t8-p2-miary-zo-ws1,4.mp4;Miary Zo-ws1,4;miary-zo
ws2;m;15;i15~16;-13;+32a (+22);;* Jab evasion?;;;Daroka Henjana;r31;;t8-p2-miary-zo-ws2.mp4;Miary Zo-ws2;miary-zo
ws3;m;20;i20;+4;+7c;+54a;"* Spike
* Hit vs BT +14d";spk;;Daka Manorana;r31;;t8-p2-miary-zo-ws3.mp4;Miary Zo-ws3;miary-zo
ws4;m;15;i11~12;-4;+7;;;;;Toe Smash;r22;;t8-p2-miary-zo-ws4.mp4;Miary Zo-ws4;miary-zo
SS.2;m;22;i20;+1;+3;+59a;"* Balcony Break (airborne)
* Enter MOR +4 +6 r32 with F
* 4 chip damage on block
* Sidestep takes 9f, effective startup i29";;MOR;Antsy Afo;r34;;t8-p2-miary-zo-ss.2.mp4;Miary Zo-SS.2;miary-zo
FC.df+4;L;16;i18~19;-26;+4c;;"* Clean hit +9a, 4 extra damage
* Stagger on block
* High crush 1~44";cs1~44;;Mpiady Mierona;r35;;t8-p2-miary-zo-fc.df+4.mp4;Miary Zo-FC.df+4;miary-zo
BAO.1;h;12;i13~14;+4;+9;;* Low crush 1~80;js1~80;BAO;;r20 BAO;;t8-p2-miary-zo-bao.1.mp4;Miary Zo-BAO.1;miary-zo
BAO.1,4;h, m,m;12, 5,20;i13~14, i25~26 i7~8;-5;+24d;;"* Balcony Break
* Floor Break
* Combo from 1st hit with 1f delay
* Input can be delayed 1f
* Move cannot be delayed
* 6 chip damage on block
* Low crush 1~31
* Floating state 32~34";bbr fbr js1~31 fs32~34;;Hiran'ny Vonikazo;r25;;t8-p2-miary-zo-bao.1,4.mp4;Miary Zo-BAO.1,4;miary-zo
BAO.2;M;24;i23~25;-18;+33a (+23);;"* Tornado
* Weapon
* Steel pedal
* Low crush 1~50
* Floating state 51~53";trn wpn js1~50 fs51~53;;Hiran'ny Fakany;r35;;t8-p2-miary-zo-bao.2.mp4;Miary Zo-BAO.2;miary-zo
BAO.3;m,m;15,25;i19~20 i10~11;-9;+15d (+5);;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Homing
* Balcony Break
* Low crush 1~66
* Floating state 67~69";he hom bbr js1~66 fs67~69;;Hiran'ny Raviny;r40;;t8-p2-miary-zo-bao.3.mp4;Miary Zo-BAO.3;miary-zo
BAO.4;L,m;18,20;i18~19 i27~28;-24;-2d;+66a (+50);"* Tornado
* Jab evasion?
* 2nd available only on hit or block
* Low crush 1~43
* Floating state 44~46";trn js1~43 fs44~46;;Hiran'ny Raviny;r45;;t8-p2-miary-zo-bao.4.mp4;Miary Zo-BAO.4;miary-zo
BAO.F;;;;;;;"* Low crush 1~12
* Floating state 13~15
* High crush 21~59";js1~12 fs13~15 cs21~59;MOR;Baobab Mihira > Morengy Miroso;r30 MOR;;t8-p2-miary-zo-bao.f.mp4;Miary Zo-BAO.F;miary-zo
BAO.uf;;;;;;;"* Evasive forward leap
* Low crush 1~83
* Floating state 84~86";js1~83 fs84~86;BAO;Baobab Mihira > Move Forward;r32 BAO;;t8-p2-miary-zo-bao.uf.mp4;Miary Zo-BAO.uf;miary-zo
MOR.1;m;14;i13;-4;+8;;* Good right sidestep tracking;;;;r27;;t8-p2-miary-zo-mor.1.mp4;Miary Zo-MOR.1;miary-zo
MOR.1,2;m, h,h,h;14, 5,8,12;i13, i21~23 i4~5 i5~6;-3;+24d;;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Weapon
* Combo from 1st hit with 10f delay
* Input can be delayed 10f
* Move can be delayed 7f
* Jail from 2nd attack
* Chip damage on block";he bbr wpn chp;;Bibilava Fotsy;r23;;t8-p2-miary-zo-mor.1,2.mp4;Miary Zo-MOR.1,2;miary-zo
