Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
1,3,1;h, h, h;5, 14, 10;i10, ,i27~28;-3;+8;;"* Combo from 2nd CH
* Links to 10-hit strings";;;;;;;Dragunov-1,3,1;dragunov
1,3,2;h, h, m;5, 14, 20;i10, ,i22~23;-13;+41a;;"* Spike
* Combo from 2nd CH";spk;;Hammer and Sickle;r21;;File:t8-p2-dragunov-1,3,2.mp4;Dragunov-1,3,2;dragunov
1,3,2~1+2;h, h, t;5, 14, 40;i10, ,i29~32;+5;-2d;;"* Throw break: 1+2
** Unbreakable during Heat
** Partially uses remaining Heat time
* Cancel with B";;;Feint & Catch;;;File:t8-p2-dragunov-1,3,2~1+2.mp4;Dragunov-1,3,2~1+2;dragunov
2;h;10;i10;+0;+9;;;;;;r19;;File:t8-p2-dragunov-2,1,3.mp4;Dragunov-2;dragunov
2,1;h, h;10, 10;i10, i12;-3;+8;;"* Jail from 1st attack
* Combo from 1st hit 
* Enter SNK -1 +10 r20 with DF
* Enter -3, -14 PGR with 3+4 (or d+3+4)";;SNK,PGR;;r22;;File:t8-p2-dragunov-2,1,3.mp4;Dragunov-2,1;dragunov
2,1,3;h, h, h;10, 10, 24;i10, ,i18~19;-9;+40d (-18);;"* Balcony Break
* Input can be delayed 14f
* Move can be delayed 10f";bbr;;One Two Scud Kick;r33;;File:t8-p2-dragunov-2,1,3.mp4;Dragunov-2,1,3;dragunov
2,1,4;h, h, L;10, 10, 14;i10, ,i23;-12;+3c;;"* Floor Break
* Trades with i8 from 2nd block";fbr;;One Two Mine Kick;r31;;File:t8-p2-dragunov-2,1,4.mp4;Dragunov-2,1,4;dragunov
3;m;10;i15~16;-9;+2;;;;;;r27;;File:t8-p2-dragunov-3,1,2.mp4;Dragunov-3;dragunov
3,1;m, h;10, 8;i15~16, i21~22;-2;+7;;"* Combo from 1st hit
* Enter SNK -3 +6 r23 with DF";;SNK;;r22;;File:t8-p2-dragunov-3,1,2.mp4;Dragunov-3,1;dragunov
3,1,2;m, h, m;10, 8, 24;i15~16, ,i19~21;-12;+12a (+3);;"* Balcony Break
* Combo from 2nd CH with 10f delay
* Input can be delayed 11f
* Move can be delayed 10f";bbr;;Disconnector Combo Middle;r36;;File:t8-p2-dragunov-3,1,2.mp4;Dragunov-3,1,2;dragunov
3,1,4;m, h, h;10, 8, 24;i15~16, ,i22~23;-9;+42d (-16);;"* Balcony Break
* Combo from 2nd CH with 7f delay
* Input can be delayed 11f
* Move can be delayed 10f";bbr;;Disconnector Combo High;r31;;File:t8-p2-dragunov-3,1,4.mp4;Dragunov-3,1,4;dragunov
4;h;10;i12;-9;-1;+2;;;;;r28;;File:t8-p2-dragunov-4,1.mp4;Dragunov-4;dragunov
4,1;h, h;10, 17;i12, i17~18;-4;+8;;"* Balcony Break (airborne)
* Combo from 1st hit
* Recovers 3f faster on hit or block";;;Karnov Hook;r27;;File:t8-p2-dragunov-4,1.mp4;Dragunov-4,1;dragunov
4,3;h, m;10, 18;i12, i23~24;-12;+14c;;"* Spike
* Combo from 1st CH";spk;;Karnov Kick;r33;;File:t8-p2-dragunov-4,3.mp4;Dragunov-4,3;dragunov
4,4;h, m;10, 23;i12, i35~36;+5;+29a (+20);+46a;"* Balcony Break
* Chip damage on block
* Interrupt with i16 from 1st block
* Low crush 22~42
* Floating state 43~45";bbr chp js22~42 fs43~45;FC;Karnov Avalanche;r20 FC;;File:t8-p2-dragunov-4,4.mp4;Dragunov-4,4;dragunov
1+2;m;25;i21~22;-14;+19a;;"* Balcony Break
* Spike
* -9 frame advantage and 10 chip damage on block after absorbing an attack in power crush state
* Power crush 7~20";bbr spk pc7~20;;Bloodhound Strike;r30;;File:t8-p2-dragunov-1+2.mp4;Dragunov-1+2;dragunov
3+4;;;;;;;"* Transitions to FC on frame 28~
* High crush 6~38";cs6~38;PGR;Pigeon Roll;r30 PGR;;File:t8-p2-dragunov-ss.3+4.mp4;Dragunov-3+4;dragunov
f+2;h;16;i19~20;-8;+3;+8;Elbow;elb;;;r26;;File:t8-p2-dragunov-f+2,4.mp4;Dragunov-f+2;dragunov
f+2,4;h, m;16, 24;i19~20, i19~20;-7;+28a (+23);+31a (+25);"* Balcony Break
* Knee
* Combo from 1st CH with 10f delay
* Input can be delayed 10f";bbr kne;;Stun Gun;r27;;File:t8-p2-dragunov-f+2,4.mp4;Dragunov-f+2,4;dragunov
f+3;m;11;i20;-6;+5;;Enter SNK +0 +11 r19 with DF;;SNK;;r25;;File:t8-p2-dragunov-f+3,3.mp4;Dragunov-f+3;dragunov
f+3,3;m, m;11, 14;i20, i17~20;-10;+1d / +1c;;"* Floor Break
* Combo from 1st CH
* Side switch on hit 
* +20 damage throw when hit from the front in close range
** Removes Recoverable Health
* +1c on normal hit at long range";fbr;;Step-in Mantis;r26;;File:t8-p2-dragunov-f+3,3.mp4;Dragunov-f+3,3;dragunov
f+3,1+2;m, m;11, 27;i20, i30~31;-3;+22a;;"* Heat Engager

* Heat Dash +5, +67a (+50)

* Balcony Break
* Spike
* Combo from 1st hit
* Chip damage on block
* Interruptable by i10 from 1st block";he bbr spk chp;;Crushing Blizzard;r27;;File:t8-p2-dragunov-f+3,1+2.mp4;Dragunov-f+3,1+2;dragunov
f+4;h;16;i14~15;-7;+8;;Knee;kne;;;r28;;File:t8-p2-dragunov-f+4,3.mp4;Dragunov-f+4;dragunov
f+4,3;h, h;16, 22;i14~15, i30~32;-9;+20a;;"* Tornado
* Balcony Break
* Combo from 1st hit with 3f delay
* Interruptable by i14 from 1st block";trn bbr;;Falcon Combination;r28;;File:t8-p2-dragunov-f+4,3.mp4;Dragunov-f+4,3;dragunov
f+4,4;h, h;16, 11;i14~15, i20~21;-11;+0;+22a (+15);"* Balcony Break
** Only on CH
* Combo from 1st hit with 5f delay";bbr;;;r29;;File:t8-p2-dragunov-f+4,4,3.mp4;Dragunov-f+4,4;dragunov
f+4,4,3;h, h, h;16, 11, 17;i14~15, ,i22~23;-5;+21a (+12);;"* Balcony Break
* Interrupt with i6 from 2nd block";bbr;;Cougar Combination;r28;;File:t8-p2-dragunov-f+4,4,3.mp4;Dragunov-f+4,4,3;dragunov
f+4,d+4;h, L;16, 12;i14~15, i25;-12;+3c;;"* Floor Break
* Combo from 1st hit with 5f delay";fbr;;Orca Combination;r31;;File:t8-p2-dragunov-f+4,d+4.mp4;Dragunov-f+4,d+4;dragunov
f+1+2;h;27;i16~17;-9;+35d;;"* Balcony Break
* Elbow";bbr elb;;Scabbard;r31;;File:t8-p2-dragunov-f+1+2.mp4;Dragunov-f+1+2;dragunov
f+3+4;h;25;i25~26;-13;+41a;;"* Tech-rollable on frames 34~38
* Low crush 13~37
* Floating state 38~40
* gs41~";js13~37 fs38~40 gs41~;FUFT;Iron Flail;r34 FUFT;;File:t8-p2-dragunov-3+4.mp4;Dragunov-f+3+4;dragunov
df+1;m;13;i13;-2;+7;;Enter -2, -11 PGR with 3+4 (or d+3+4);;PGR;;r23;;File:t8-p2-dragunov-df+1,4.mp4;Dragunov-df+1;dragunov
df+1,4;m, h;13, 23;i13, i22~23;-7;+22a (+13);+58a;"* Balcony Break
* Combo from 1st CH with 8f delay
* Input can be delayed 12f";bbr;;Switchblade Ripper;r27;;File:t8-p2-dragunov-df+1,4.mp4;Dragunov-df+1,4;dragunov
df+2;m;14;i15~16;-12;+28a (+18);;Launches crouching opponent;;;Scimitar;r31;;File:t8-p2-dragunov-df+2.mp4;Dragunov-df+2;dragunov
df+3;m;16;i17~20;-6~-3;+5c~+8c;;"* Floor Break
* +20 damage throw when hit from the front in close range
* Removes Recoverable Health";fbr;;Mantis Heel;r22;;File:t8-p2-dragunov-df+3.mp4;Dragunov-df+3;dragunov
df+4;m;14;i12;-9;+2;;;;;;r28;;;Dragunov-df+4;dragunov
df+3+4;m;19;i22~24;-7;+12g;+24d;"* Strong Aerial Tailspin
* Homing
* Balcony Break";hom bbr;;Reaper Kick;r29;;File:t8-p2-dragunov-df+3+4.mp4;Dragunov-df+3+4;dragunov
d+1;m;18;i18~19;+1c;+8c;+13d;"* Floor Break
* Elbow";fbr elb;;Bunker-buster Elbow;r26;;File:t8-p2-dragunov-d+1.mp4;Dragunov-d+1;dragunov
d+2;L;14;i18~19;-13;-1c;+13g;* High crush 6~;cs6~;FC;Razer;r31 FC;;File:t8-p2-dragunov-d+2.mp4;Dragunov-d+2;dragunov
d+3;L;13;i17~18;-14;-3;+1c;;;;;r32;;File:t8-p2-dragunov-d+3,2,1+2.mp4;Dragunov-d+3;dragunov
d+3,2;L, h;13, 18;i17~18, i24~25;-8;+6;;Combo from 1st CH;;;;r28;;File:t8-p2-dragunov-d+3,2,1+2.mp4;Dragunov-d+3,2;dragunov
d+3,2,1+2;L, h, m;13, 18, 24;i17~18, ,i35~36;-2c;+20a;;"* Balcony Break
* Spike
* Chip damage on block
* Interruptable by i14 from 2nd block";bbr spk chp;;Avalanche Hammer Rush;r29;;File:t8-p2-dragunov-d+3,2,1+2.mp4;Dragunov-d+3,2,1+2;dragunov
d+3,4;L, m;13, 18;i17~18, i28;-11;+5;+23g;"* Floor Break
* Combo from 1st CH";fbr;;Detached Kick;r32;;File:t8-p2-dragunov-d+3,4.mp4;Dragunov-d+3,4;dragunov
d+4;L;12;i15~16;-15;-9;-4;;;;;r33;;File:t8-p2-dragunov-d+4,1,3.mp4;Dragunov-d+4;dragunov
d+4,1;L, h;12, 8;i15~16, i14~15;-11;+5;;Combo from 1st CH with 1f delay;;;;r29;;File:t8-p2-dragunov-d+4,1,3.mp4;Dragunov-d+4,1;dragunov
d+4,1,3;L, h, h;12, 8, 21;i15~16, ,i15~16;-16;+9a (+0);;"* Balcony Break
* Combo from 2nd hit
* Combo from 1st CH";bbr;;Separator;r40;;File:t8-p2-dragunov-d+4,1,3.mp4;Dragunov-d+4,1,3;dragunov
d+4,4;L, h;12, 23;i15~16, i22~23;-14;+16a (+6);;"* Balcony Break
* Combo from 1st CH";bbr;;Stiletto;r38;;File:t8-p2-dragunov-d+4,4.mp4;Dragunov-d+4,4;dragunov
d+1+2;;40;;;+5d;;"* Parries lows except weapons
* Can side switch on a successful parry
* 100% recoverable damage
* Parry state 5~15
* High crush 1~25";ps5~15 cs1~25;FC;Pit Fall;r25 FC;;;Dragunov-d+1+2;dragunov
db+2;m;12;i14~15;-7;+4;;;;;;r25;;File:t8-p2-dragunov-db+2,1,2.mp4;Dragunov-db+2;dragunov
db+2,1;m, m;12, 10;i14~15, i20~21;-10;+1;+3;"* Combo from 1st hit with 9f delay
* Input can be delayed 11f";;;;r28;;File:t8-p2-dragunov-db+2,1,2.mp4;Dragunov-db+2,1;dragunov
db+2,1,2;m, m, m;12, 10, 20;i14~15, ,i25;-14;+29a (+23);;"* Combo from 2nd CH with 6f delay
* Input can be delayed 14f";;;Death's Door;r31;;File:t8-p2-dragunov-db+2,1,2.mp4;Dragunov-db+2,1,2;dragunov
db+3;l;17;i27~29;-26;-2c;+67a (+51);"Clean hit +67a (+51)
* High crush 6~49";cs6~49;;Clipping Sweep;r35;;File:t8-p2-dragunov-db+3.mp4;Dragunov-db+3;dragunov
db+3+4;L;23;i20~21;-31;+3g;+20a;* Balcony Break (airborne);;;Deadly Scorpion;r37;;File:t8-p2-dragunov-db+3+4.mp4;Dragunov-db+3+4;dragunov
b+1;m;14;i17;-10;+1;;;;;;r29;;File:t8-p2-dragunov-b+1,2.mp4;Dragunov-b+1;dragunov
b+1,2;m, m;14, 18;i17, i25~26;-12;+18g;;"* Tornado
* Balcony Break
* Combo from 1st hit with 1f delay
* Opponent recovers crouching";trn bbr;;Pommel Fling;r31;;File:t8-p2-dragunov-b+1,2.mp4;Dragunov-b+1,2;dragunov
b+1+3;;25;;;-5d;;"* Parries mid and high punches and kicks
* +1d on a successful kick parry
* 100% recoverable damage
* Sometimes Side switches on hit
* Parry state 5~12";ps5~12;;Red Alert;r35;;;Dragunov-b+1+3;dragunov
b+2;m;14;i15;-3;+8;;;;FC;;r22 FC;;File:t8-p2-dragunov-b+2,1,3.mp4;Dragunov-b+2;dragunov
b+2,1;m, h;14, 11;i15, i17~19;-5;+6;;Combo from 1st hit;;;;r22;;File:t8-p2-dragunov-b+2,1,3.mp4;Dragunov-b+2,1;dragunov
b+2,1,3;m, h, l;14, 11, 17;i15, ,i29~31;-26;-2c;+1d;"* Clean hit +4
* Shift to Clipping Heel Hook on close range CH
* High crush 15~050";cs15~050;;Eye Gouge > Stingray;r35;;File:t8-p2-dragunov-b+2,1,3.mp4;Dragunov-b+2,1,3;dragunov
b+3;h;17;i14~15;-9;+11g;;"* Homing
* Balcony Break
* +18a (+9) on BT hit
* Transitions to throw on counterhit from the front
* 20 damage, +1d
* Removes Recoverable Health";hom bbr;;Serrated Edge;r31;;File:t8-p2-dragunov-b+3.mp4;Dragunov-b+3;dragunov
b+4;m;15;i14;-7;+4;;;;;;r26;;File:t8-p2-dragunov-b+4,2,1.mp4;Dragunov-b+4;dragunov
b+4,2;m, m;15, 10;i14, i21;-7;+4;;"* Floor Break
* Combo from 1st CH with 5f delay
* Enter FC r26 with D or DB
* Enter SNK -6 +5 r25 with DF";fbr;FC,SNK;;r26;;File:t8-p2-dragunov-b+4,2,1.mp4;Dragunov-b+4,2;dragunov
b+4,2,1;m, m, h;15, 10, 17;i14, ,i23~24;+1;+5;+14c;"* Combo from 2nd hit with 7F delay
* Move can be delayed by 10F";;;Tundra Strike > Ear Grab;r24;;File:t8-p2-dragunov-b+4,2,1.mp4;Dragunov-b+4,2,1;dragunov
b+4,2,1+2;m, m, t;15, 10, 17;i14, ,i40;-5;+3d;;"* Throw break 1+2
** Recovery in BT
** Unbreakable during Heat
** Partially uses remaining Heat time
* Alternate input:
** ss2,1+2,1+2
** PGR.1+2
** (Face down).1+2,1+2
** f,f,F+2,H.1+2
** FC.df+1,H.1+2";;Tackle;Tundra Strike > Ambush Tackle;Tackle;;File:t8-p2-dragunov-b+4,2,1+2.mp4;Dragunov-b+4,2,1+2;dragunov
b+4,3;m, h;15, 16;i14, i17~18;-9;+21a (+12);;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Combo from 1st hit with 1f delay";he bbr;;Tundra Slash;r28;;File:t8-p2-dragunov-b+4,3.mp4;Dragunov-b+4,3;dragunov
b+1+2;m;26;i22~23;+6;+13c;;Floor Break;fbr;;Blizzard Hammer;r27;;File:t8-p2-dragunov-b+1+2.mp4;Dragunov-b+1+2;dragunov
b+3+4;h;22;i28~29;-2;+1d;;"* Balcony Break (airborne)
* Transitions to throw on block front hit
* +26a on side or back hit
* Punch parry
* Parry state 7~15";ps7~15;;Inertia Kick;;;File:t8-p2-dragunov-b+3+4.mp4;Dragunov-b+3+4;dragunov
b+3+4:1+2;h, t;22, 20;i28~29, i28~29;;+1d;;"* Removes Recoverable Health
* Unbreakable
* Transitions to throw when blocked from the front
* Just frame not required during Heat
* Partially consumes remaining Heat time";;;Inertia Kick (throw);;;File:t8-p2-dragunov-b+3+4.mp4;Dragunov-b+3+4:1+2;dragunov
ub+1;h;17;i15~16;-4;+8;+18g;* Balcony Break (airborne);;;Hunter Hook;r24;;File:t8-p2-dragunov-ub+1.mp4;Dragunov-ub+1;dragunov
ub+2;h;18;i20;-5;+9;+53a;Sidesteps left;;;Counterstrike;r26;;File:t8-p2-dragunov-ub+2.mp4;Dragunov-ub+2;dragunov
ub+3;m;16;i17~21;-17;-6;;"* Low crush 9~27
* Floating state 28~30";js9~27 fs28~30;;;r32;;;Dragunov-ub+3;dragunov
ub+4;m;21;i22~23;-16~17;+11a;;"* Balcony Break (airborne)
* Low crush 9~27
* Floating state 28~30";js9~27 fs28~30;;Slicing Sobat;r35;;;Dragunov-ub+4;dragunov
ub+1+2;m!;60;i63~64;;+26d (-32);;"Balcony Break
* Unblockable";bbr;;Sub-Zero;r46;;File:t8-p2-dragunov-ub+1+2.mp4;Dragunov-ub+1+2;dragunov
u+3;m;16;i17~21;-13;+14a (+4);;"Balcony Break
* Low crush 9~27
* Floating state 28~30";bbr js9~27 fs28~30;;;r32;;;Dragunov-u+3;dragunov
u+4;m;21;i22~23;-12~13;+15a;;"* Balcony Break (airborne)
* Low crush 9~27
* Floating state 28~30";js9~27 fs28~30;;Slicing Sobat;r31;;;Dragunov-u+4;dragunov
uf+1;h;20;i14;-9;+12c;;"* Tornado
* Balcony Break";trn bbr;;Eye Blast;r28;;File:t8-p2-dragunov-uf+1.mp4;Dragunov-uf+1;dragunov
uf+2;M;20;i30-31;-5;+42a;;"Floor Break
* Low crush 9~30";fbr js9~30;;Under Pressure;r33;;File:t8-p2-dragunov-uf+2.mp4;Dragunov-uf+2;dragunov
uf+3;m;16;i17~21;-7;+20a (+10);;"Balcony Break
* Low crush 9~27
* Floating state 28~30";bbr js9~27 fs28~30;;Breaching Charge Kick;r26;;File:t8-p2-dragunov-uf+3.mp4;Dragunov-uf+3;dragunov
uf+4;m;21;i22~23;-9;+19a;;"* Balcony Break (airborne)
* Low crush 9~27
* Floating state 28~30";js9~27 fs28~30;;Slicing Sobat;r27;;File:t8-p2-dragunov-uf+4.mp4;Dragunov-uf+4;dragunov
1+2+3+4;;;;;;;"* Can't block for 5 seconds
* CH state on your next attack for 5 seconds ''(Tekken 7 and prior games)''
* 10% damage increase on the next attack for 5 seconds ''(Tekken 8 season 2 patch onward)''
* Attacks taken will be CH for 5 seconds";;;Ki Charge;r55;;File:t8-p2-dragunov-1+2+3+4.mp4;Dragunov-1+2+3+4;dragunov
SNK;;;;;;;"* Lapses to standing
* Cancel to SS with u
* Input d, DF to transition to FC instead of SNK";;SS,FC,SNK;Sneak;r1 SNK;;File:t8-p2-dragunov-qcf.mp4;Dragunov-SNK;dragunov
f,F+2;m;20;i15~16;-12;+15a;+30d (+22);"* Balcony Break
* Spike";bbr spk;;Russian Sickle;r34;;File:t8-p2-dragunov-f,f+2.mp4;Dragunov-f,F+2;dragunov
f,F+3;h;35;i21~23;+5;+30a (+4);;"* Homing
* Balcony Break
* 14 chip damage on block";hom bbr;;Stinger Kick;r33;;File:t8-p2-dragunov-f,f+3.mp4;Dragunov-f,F+3;dragunov
f,F+4;M;21;i26~28;-1;+13c;;"Floor Break
* Floating state 10~30";fbr fs10~30;FC;Rolling Thunder;r30 FC;;File:t8-p2-dragunov-f,f+4.mp4;Dragunov-f,F+4;dragunov
qcb+2;m;23;i26~27;-15;+32a;;"* Tornado
* Elbow";trn elb;;Mass Elbow;r35;;File:t8-p2-dragunov-qcb+2.mp4;Dragunov-qcb+2;dragunov
uf,n,4;m;20;i23~i25;-13;+32a (+22a);;"* Low crush 9~30
* Floating state 31~33";js9~30 fs31~33;;Delayed Rising Toe Kick;r30;;File:t8-p2-dragunov-uf,n,4.mp4;Dragunov-uf,n,4;dragunov
f,f,F+2;m;22;i15~17;+4;+32d (-26);+44a;"* Balcony Break
* Spike
* 20% (4) Chip damage on block - 30% (7) when powered up
* Do f,n,f+2 within 8 total frames (first forward and neutral doesn't matter) for the powered up (bluespark) version - 26 damage";bbr spk;;"<div class=""dotlist"">

* Russian Assault
* Russian Hook Special
</div>";r40;;File:t8-p2-dragunov-f,f,f+2.mp4;Dragunov-f,f,F+2;dragunov
H.f,f,F+2,1+2;m, t;22, 0;i15~17, i40;;-2d;;"* Consumes 300F of remaining Heat time
* Shift to tackle on hit
* Interrupt with i24 from 1st block
* High crush 24~40";cs24~40;;Russian Hook Special > Ambush Tackle;r33;;;Dragunov-f,f,F+2,H.1+2;dragunov
f,f,F+4;m,t;20,25;i20~21;-7;+1d;;"* Tornado
** on wall hit only (Death's Fragrance)
* Knee
* Transition to attack throw on front standing or wall hit
* Throw is unbreakable
* Sometimes Side switches on hit";trn kne;;Snap Knee Assault;r34;;File:t8-p2-dragunov-f,f,f+4.mp4;Dragunov-f,f,F+4;dragunov
ws1;m;11;i12~13;-3;+4;;Enter SNK -5 +2 r22 with DF;;SNK;;r20;;File:t8-p2-dragunov-ws1,2.mp4;Dragunov-ws1;dragunov
ws1,2;m, h;11, 14;i12~13, i22~23;-7;+10g;;"* Balcony Break
* Combo from 1st hit";bbr;;Qullion;r32;;File:t8-p2-dragunov-ws1,2.mp4;Dragunov-ws1,2;dragunov
ws1,3;m, m;11, 17;i12~13, i17~18;-13;+15a (+6);+36a (+0);"* Balcony Break
* Combo from 1st hit";bbr;;Double Hilt;r29;;File:t8-p2-dragunov-ws1,3.mp4;Dragunov-ws1,3;dragunov
ws2;m;15;i15~16;-12;+28a (+18);;;;;Ballistic Upper;r31;;File:t8-p2-dragunov-ws2.mp4;Dragunov-ws2;dragunov
ws3;m;21;i16~17;-9;+15a (+6);+36a (+0);Balcony Break;bbr;;Glacial Hilt;r29;;File:t8-p2-dragunov-ws3.mp4;Dragunov-ws3;dragunov
ws4;m;15;i11~12;-5;+6;;;;;Gelid Smash;r23;;File:t8-p2-dragunov-ws4.mp4;Dragunov-ws4;dragunov
ws1+2;m;28;i12~13;-14;+19a (+9);;"* Heat Engager

* Heat Dash +43d (+35)

* Balcony Break
* Shoulder";he bbr shd;;Frost Tackle;r36;;File:t8-p2-dragunov-ws1+2.mp4;Dragunov-ws1+2;dragunov
SS.2;m;16;i20~21;-10;+1;;Floor Break;fbr;;;r28;;File:t8-p2-dragunov-ss.2,3.mp4;Dragunov-SS.2;dragunov
SS.2,3;m, h,t;16, 20,20;i20~21, i18;-9;+1d;;"* Throw when hit from the front
* Removes Recoverable Health
* Side switch on front hit
* +5 on side or BT hit
* Combo from 1st hit with 12F delay
* Move can be delayed by 15F
* Input can be delayed by 18F";;;Integral Slicer Clutch;r30;;File:t8-p2-dragunov-ss.2,3.mp4;Dragunov-SS.2,3;dragunov
SS.2,1+2;m, m,m;16, 8,12;i20~21, i27~29 i8~9;-4;+2c;;"* Combo from 1st hit with 1F delay
* Move cannot be delayed
* Input can be delayed by 1F";;;;r22;;File:t8-p2-dragunov-ss.2,1+2,4.mp4;Dragunov-SS.2,1+2;dragunov
SS.2,1+2,4;m, m,m, h;16, 8,12, 28;i20~21, ,i26~27;-10;+45a;;* Move can be delayed by 15F;;;Integral Blitz;r33;;File:t8-p2-dragunov-ss.2,1+2,4.mp4;Dragunov-SS.2,1+2,4;dragunov
SS.2,1+2,1+2;m, m,m, m (t);16, 8,12;i20~21, ,i40;-5;+3d;;"* Throw break: 1+2
* Transition to BT on throw break
* Shift to tackle on hit
* Interrupt with i22 from 3rd block
* Unbreakable and -2d on hit in heat (Consumes 300F of remaining Heat time)
* High crush 24~40";cs24~40;BT;Integral Blitz > Ambush Tackle;r33;;;Dragunov-SS.2,1+2,1+2;dragunov
FC.df+1;L;8;i16~17;-13;-4;;;;;;r33;;File:t8-p2-dragunov-fc.df+1,4.mp4;Dragunov-FC.df+1;dragunov
FC.df+1,4;L, m;8, 10;i16~17, i16~17;;+7;;"* Knee
* Combo from 1st hit
* Available only as combo from 1st hit
* Input 4 on frames 16~19 to power up - 14 damage";kne;SNK;Hail Slicer;r26 SNK;;File:t8-p2-dragunov-fc.df+1,4.mp4;Dragunov-FC.df+1,4;dragunov
H.FC.df+1,1+2;L, t;8, 0;i16~17, i40;;-2d;;"* Consumes 300F of remaining Heat time
* Shift to tackle on hit
* Interrupt with i28 from 1st block
* High crush 24~40";cs24~40;;Hail Slicer > Ambush Tackle;r33;;File:t8-p2-dragunov-fc.df+1,h.1+2.mp4;Dragunov-FC.df+1,H.1+2;dragunov
(During enemy wall stun).f,f,F+4;m,t;20,20,25,35;i20~21;;;;"* Tornado
* Deals maximum 32 (20) damage due to scaling";trn;;Death's Fragrance;;;;Dragunov-(During enemy wall stun).f,f,F+4;dragunov
BT.d+3;l;20;i16;-11;+10d;;;;;Cane Stab;r30;;File:t8-p2-dragunov-bt.d+3.mp4;Dragunov-BT.d+3;dragunov
FDFA.1+2;;;;;;;"* Floating state 1~29
* High crush 30~40";fs1~29 cs30~40;FC;Living Dead;r40 FC;;File:Drag_FaceDown+1+2.mp4;Dragunov-FDFA.1+2;dragunov
FDFA.1+2,1+2;m (t);;i20~21;-5;+3;;"* Throw break: 1+2
* Transition to BT on throw break
* Shift to tackle on hit
* Unbreakable and -2d on hit in heat (Consumes 300F of remaining Heat time)";;BT;Living Dead > Ambush Tackle;r32;;;Dragunov-FDFA.1+2,1+2;dragunov
FDFT.3;l,t;8,30;i19;-9;+0d;;"On close hit
* High crush 1~47";cs1~47;FC;Clipping Heel Hook;r28 FC;;;Dragunov-FDFT.3 (Close);dragunov
OTG.db+3;L;24;i24;-11;+0;;"* Floor Break
* +0a (-8) on grounded";fbr;;Six Feet Under;r30;;;Dragunov-OTG.d+3+4;dragunov
PGR.2;M;24;i16~17;-9;+19a (+2);;"* Strong Aerial Tailspin
* Balcony Break";bbr;;Frozen Scythe;r30;;;Dragunov-PGR.2;dragunov
