Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
1,2;h, h;5, 9;i10, i10;-3;+8;;"* Jail from 1st attack with 4f delay
* Move can be delayed 4f";;;Left Right Combo;r21;;File:t8-p2-lars-1,2.mp4;Lars-1,2;lars
1,4;h, L;5, 10;i10, i22;-12;+1;;"* Combo from 1st CH with 2f delay
* Move can be delayed 2f
* Transition to LEN -12 +3 r32 with D";;LEN;Legionnaire's Spin;r31;;File:t8-p2-lars-1,4.mp4;Lars-1,4;lars
2;h;10;i10;+0;+8;;;;;;r19;;File:t8-p2-lars-2,1.mp4;Lars-2;lars
2,1;h, m;10, 12;i10, i20~21;-6;+8;;"* Combo from 1st hit with 3f delay
* Input can be delayed 3f
* Move cannot be delayed";;LEN;Ring Current;r28 LEN;;File:t8-p2-lars-2,1.mp4;Lars-2,1;lars
3;h;16;i15;-17;+0;;"* Transition to LEN -11 +6 r34 with D
* cs31~ on LEN transition";;LEN;Kick Start;r35;;File:t8-p2-lars-3.mp4;Lars-3;lars
4;h;27;i17~18;-7;+18a (+9);;* Balcony Break;bbr;;Spinning Cutter;r31;;File:t8-p2-lars-4.mp4;Lars-4;lars
1+2;m;25;i25;-12;+7d;;"* Spike
* -7 on block and chip damage on successful attack absorption
* Power crush 7~24";spk pc7~24;;X-Ray;r33;;File:t8-p2-lars-1+2.mp4;Lars-1+2;lars
3+4;m;22;i17~18;-8;+17d;;"* Heat Engager

* Heat Dash +5, +36a (+26)

* Balcony Break
* Forces tech backroll on hit
* Hit vs BT +14d";he bbr;;Electric Jolt;r30;;File:t8-p2-lars-3+4.mp4;Lars-3+4;lars
f+1;h;10;i13;-5;+6;;;;;;;;File:t8-p2-lars-f+1,2.mp4;Lars-f+1;lars
f+1,2;h, m;10, 11;i13, i12;-5;+6;;"* Transition to SEN
* Combo from 1st hit with 1F delay
* Input can be delayed by 1F
* Jails from 1st block
* Transition to standing with B (-8/+3)";;SEN,SEN;Flash Claw;SEN;;File:t8-p2-lars-f+1,2.mp4;Lars-f+1,2;lars
f+1,2,3;h, m, m;10, 11, 20;i13, ,i24;-5;+22c;+49a;"* Balcony Break
* Combo from 2nd hit CH
* Transition to DEN
* Cancel DEN and transition to standing with input B (-12/+41d (-17)/+42a)
* Forces tech backroll on hit
** Opponent recovers crouching";bbr;DEN,DEN;Flash Bang;DEN;;File:t8-p2-lars-f+1,2,3.mp4;Lars-f+1,2,3;lars
f+2;h;10;i12;-6;+3;;;;;;;;File:t8-p2-lars-f+2,1.mp4;Lars-f+2;lars
f+2,1;h, h;10, 15;i12, i13;-5;+6;;"* Combo from 1st hit
* Jails
* Transition to SEN
* Cancel SEN and transition to standing with input B (-6/+5)";;SEN,SEN;Charge Factor;SEN;;File:t8-p2-lars-f+2,1.mp4;Lars-f+2,1;lars
f+2,4;h, h;10, 22;i12, i18~19;-12;+15 (+6);;* Balcony Break;bbr;;Death Mask;;;File:t8-p2-lars-f+2,4.mp4;Lars-f+2,4;lars
f+3;sp;;;;;;"* Transition to DEN
* Stance moves can be delayed by 19F";;DEN,DEN;Dynamic Entry;r15 DEN;;;Lars-f+3;lars
f+4;m;12;i17;-9;+7;;* Knee;kne;;;;;File:t8-p2-lars-f+4,1,2,1.mp4;Lars-f+4;lars
f+4,1;m, m;12, 8;i17, i21~22;-9;+2;;Combo from 1st CH;;;;;;File:t8-p2-lars-f+4,1,2,1.mp4;Lars-f+4,1;lars
f+4,1,2;m, m, m;12, 8, 8;i17, ,i12;-10;+2;;Combo from 2nd hit;;;;;;File:t8-p2-lars-f+4,1,2,1.mp4;Lars-f+4,1,2;lars
f+4,1,2,1;m, m, m, m;12, 8, 8, 20;i17, ,i24~25;-14;+19 (+9);;"* Balcony Break
* Combo from 3rd CH";bbr;;Volcanic Lightning;;;File:t8-p2-lars-f+4,1,2,1.mp4;Lars-f+4,1,2,1;lars
f+1+2;m;20;i15~16;-13;+28;;;;;Ark Blast;;;File:t8-p2-lars-f+1+2.mp4;Lars-f+1+2;lars
f+1+4;m;28;i13~14;-18;+18 (+8);;"* Balcony Break
* Shoulder";bbr shd;;Power Slug;;;File:t8-p2-lars-f+1+4.mp4;Lars-f+1+4;lars
df+1;m;12;i13;-3;+5;;;;;;r20;;;Lars-df+1;lars
df+1,1;m, h;12, 12;i13, i21;-6;+6;;"* Combo from 1st hit with 1F delay
* Input can be delayed by 1F
* Transition to r19? DEN with D (-2/+10)";;DEN;;r29;;;Lars-df+1,1;lars
df+1,1,3;m, h, m;12, 12, 25;i13, ,i25~26;-12;+15c;;"* Balcony Break
* Combo from 2nd CH with 9F delay
* Move can be delayed by 10F
* Input can be delayed by 14F
* Forces tech backroll on hit";bbr;;Lightning Barrage;r30;;;Lars-df+1,1,3;lars
df+1,3;m, m;12, 20;i13, i24;-12;+13a (+4);;"* Balcony Break
* Combo from 1st CH with 1F delay
* Input can be delayed by 1F";bbr;;Lightning Spark;r32;;;Lars-df+1,3;lars
df+2;m;15;i14;-3;+9;+13c;"* Elbow
* Transition to SEN
* Transition to standing with B (-11/+1/+5c)";elb;SEN,SEN;Flash Bullet;SEN;;File:t8-p2-lars-df+2.mp4;Lars-df+2;lars
df+3;m;15;i16;-11;+8;;* Transition to DEN with input D (-4/+15);;DEN;;;;File:t8-p2-lars-df+3,3.mp4;Lars-df+3;lars
df+3,3;m, m;15, 24 (16);i16, i25~26;-15;+29a (+14a);;"* Combo from 1st hit with 2F delay
* 16 damage with scaling from 1st hit 
* Input can be delayed by 2F
* Move cannot be delayed
* Low crush 23~";js23~;;Outpost Blitz;;;File:t8-p2-lars-df+3,3.mp4;Lars-df+3,3;lars
df+4;m;16;i15~16;-8;+2;;;;;;;;;Lars-df4;lars
d+2;m;17;i18~19;+0c;+8c;+30d;"* Spike
* Elbow
* Transition to FC with input D";spk elb;FC;Tactical Sword;;;File:t8-p2-lars-d+2.mp4;Lars-d+2;lars
d+3;l;8;i15;-14;-3;;;;;;;;File:t8-p2-lars-d+3,1.mp4;Lars-d+3;lars
d+3,1;l, h,h;8, 4,10;i15, i19,i18;-7;+4;;* Combo from 1st hit CH;;;Tesla Gravity;;;File:t8-p2-lars-d+3,1.mp4;Lars-d+3,1;lars
d+3,1(wall stun);l, h,h, m;8, 4,10, 27;i15, ,i35~36;;-3a (-15);;* Spike?;;;Tesla Gravity Thrust;;;;Lars-d+3,1 (wall stun);lars
d+1+2;l;25;i24~25;-20;+9d;;* High crush 20~;cs20~;FC;Earth Battery;FC;;File:t8-p2-lars-d+1+2.mp4;Lars-d+1+2;lars
db+1;l;9;i17;-12;-1;;* High crush 6~;cs6~;FC;;FC;;File:t8-p2-lars-db+1,3.mp4;Lars-db+1;lars
db+1,3;l, h;9, 10;i17, i19;-12;-1;;"* Combo from 1st hit
* -31 on 1st block
* Transition to LEN with input D (-31/-12/+3)";;LEN;Arc Combination;;;File:t8-p2-lars-db+1,3.mp4;Lars-db+1,3;lars
db+2;m;12;i15;-8;+3;;* Transition to SEN with input F (-5/+6);;SEN;;;;File:t8-p2-lars-db+2,1.mp4;Lars-db+2;lars
db+2,1;m, m;12, 8;i15, i15~16;-8;+6;;;;;Double Tap;;;File:t8-p2-lars-db+2,1.mp4;Lars-db+2,1;lars
db+2,3;m, m;12, 15;i15, i19;-13;+8;;"* Tornado
* Wall Crush +20g on hit


* Input can be held to power up and deal more chip damage on block
* Input can be delayed by 5F? from 1st?";trn wc;;HE Combination;;;File:t8-p2-lars-db+2,3.mp4;Lars-db+2,3;lars
db+2,3*;m, m;12, 25;i15, i51;+13;+24d (+14);;"* Tornado
* Balcony Break
* Input can be partially held from i? to i?
* 10 chip damage on block";trn bbr;;HE Combination (Hold);;;;Lars-db+2,3*;lars
db+4;l;19;i20~21;-26;+5c;+29a;* High crush 6~;cs6~;;Shadow Cutter;;;File:t8-p2-lars-db+4.mp4;Lars-db+4;lars
db+1+2;m;12;i26;-13;+8;;"* Transition to DEN with input D (-6/+11)
* Backsway";;DEN;Inductance;;;File:t8-p2-lars-db+1+2.mp4;Lars-db+1+2;lars
b+1;m;17;i15~17;-9;+4;+14a (+5);"* Homing
* Balcony Break on CH";hom;;Chevron Slash;r29;;File:t8-p2-lars-b+1.mp4;Lars-b+1;lars
b+2;m;12;i15;-7;+4;;;;;;;;File:t8-p2-lars-b+2,1.mp4;Lars-b+2;lars
b+2,1;m, m;12, 17;i15, i15;-10;+4;+32a;"* Combo from 1st hit with 15F delay
* Move can be delayed by 10F
* Input can be delayed by 15F";;;Gilbert Smash;r31;;File:t8-p2-lars-b+2,1.mp4;Lars-b+2,1;lars
b+2,3;m, h;12, 21;i15, i18;-8;+38d (-20);;"* Balcony Break
* Tornado
* Combo from 1st hit with 5F delay
* Move cannot be delayed
* Input can be delayed by 5F";bbr trn;;Gilbert Cannon;r36;;File:t8-p2-lars-b+2,3.mp4;Lars-b+2,3;lars
b+3;m;14;i17;-12;+4;;* Transition to SEN with input F (-5/+11);;SEN;;;;File:t8-p2-lars-b+3,4.mp4;Lars-b+3;lars
b+3,4;m, h;14, 20;i17, i23~24;-8;+19 (+10);;* Balcony Break;bbr;;Impulse Plus;;;File:t8-p2-lars-b+3,4.mp4;Lars-b+3,4;lars
b+4;m;23;i15;-8;+8;;Knee;kne;;Magnetic Knee;;;File:t8-p2-lars-b+4.mp4;Lars-b+4;lars
b+4,1+2;m, th;23, 15;i15, ;;0;;* Available on b+4 frontal standing hit;;;Magnetic Knee Blast;;;;Lars-b+4,1+2;lars
b+1+2;m,m;4,20;i21~22,i8~9;-9;+9;;"* Balcony Break
* Homing
* Can evade jabs from range";bbr hom;;Wind Liger;;;File:t8-p2-lars-b+1+2.mp4;Lars-b+1+2;lars
ub+1+2;m!;45;i84~85;;+61a;;;;;Zeus;;;File:t8-p2-lars-b+2+3.mp4;Lars-ub+1+2;lars
uf+1;m,m;10,20;i15,i25;-12;+3;;"* Cancel 2nd hit -12 -5 with B
* Transition to LEN +3 on hit only with D";;LEN;Alternating Current;;;File:t8-p2-lars-uf+1.mp4;Lars-uf+1;lars
uf+3;m,m;26 (9);i16~17;-26;+33a (+15);;"* Transition to FC on hit
* Low crush 12~";js12~;FC;Lightning Screw;;;File:t8-p2-lars-uf+3.mp4;Lars-uf+3;lars
uf+4;m;20;i25~27;-8;+42a;;"* Has high and mid evasive frames
* Increased evasion when performed from crouching state
* Low crush 9~";js9~;;Storm Axle;;;File:t8-p2-lars-uf+4.mp4;Lars-uf+4;lars
uf+3+4;sp;;;;;;* Low crush 11~;js11~;FC;Avalanche Flip;FC;;File:t8-p2-lars-uf+3+4.mp4;Lars-uf+3+4;lars
uf+3+4,4;sp, m,t;20,20;,i17~18;-4;0;;* Low crush 1~;js1~;;Avalanche Flip Break Down;;;File:t8-p2-lars-uf+3+4,4.mp4;Lars-uf+3+4,4;lars
uf+3+4,1+2;sp, t;40;,i9~11;;+1;;* Throw break: 1+2;;FC;Avalanche Drop;FC;;File:t8-p2-lars-uf+3+4,1+2.mp4;Lars-uf+3+4,1+2;lars
1+2+3+4;sp;;;;;;;;;Ki Charge;;;File:t8-p2-lars-1+2+3+4.mp4;Lars-1+2+3+4;lars
f,F+2;M;20;i21~22;-13;+35a;;"* Tornado
* Transition to SEN on hit with input F (+37a)
** Switches sides";trn;SEN;Surge Blast;;;File:t8-p2-lars-f,f+2.mp4;Lars-f,F+2;lars
f,F+4;l;12;i21;-31;+5;;;;;;;;File:t8-p2-lars-f,f+4,2.mp4;Lars-f,F+4;lars
f,F+4,2;l, h;12, 15;i21, i24;-7;+11;;Cannot cancel DEN transition (cannot block i36 moves?);;DEN;Cross Transistor;DEN;;File:t8-p2-lars-f,f+4,2.mp4;Lars-f,F+4,2;lars
f,F+4,3;l, m;12, 20;i21, i28;-16;-3;;;;;Double Pulse;;;File:t8-p2-lars-f,f+4,3.mp4;Lars-f,F+4,3;lars
f,F+1+2;m;20;i16~17;-9;+14 (+5);+59a (+39);"* Elbow
* Balcony Break
* 4 chip damage on block";elb bbr;;Elbow Corona;;;File:t8-p2-lars-f,f+1+2.mp4;Lars-f,F+1+2;lars
f,F+3+4;l,l;26;i19~20;-16;+0c;;* High crush 21~;cs21~;;Double Action;;;File:t8-p2-lars-f,f+3+4.mp4;Lars-f,F+3+4;lars
f,n,b+2;m;10;i14;-12;0;;;;;;;;File:t8-p2-lars-f,n,b+2,1.mp4;Lars-f,n,b+2;lars
f,n,b+2,1;m, m;10, 10;i14, i16;-18;+47a (+39);;;;;Blue Bolt;;;File:t8-p2-lars-f,n,b+2,1.mp4;Lars-f,n,b+2,1;lars
uf,n,4;m;20;i23~25;-13;+32a (+22);;* Low crush;js;;Delayed Rising Toe Kick;;;File:t8-p2-lars-uf,n,4.mp4;Lars-uf,n,4;lars
f,f,F+1;h;23;i18~20;+4;+36a;;"* Balcony Break
* 9 chip damage on block
* Transition to t51? r33? standing with B (+2/+34a)
* Effectively homing?
* Unparryable (bug?)";bbr;SEN;Flash Blade;r31? SEN;;;Lars-f,f,F+1;lars
f,f,F+3;m;30;i20~26;+6;+15a (+5);;"* Balcony Break
* 9 chip damage on block
* Low crush 3~";bbr js3~;;Red Sprite;;;File:t8-p2-lars-f,f,f+3.mp4;Lars-f,f,F+3;lars
ws1;m;16;i15~16;-12;+38a;;"* Tornado
* Transition to SEN with F on hit (+36a)
** Switches sides";trn;SEN;Streamer;;;File:t8-p2-lars-ws1.mp4;Lars-ws1;lars
ws2;m;13;i13~14;-8;+3;;"* Transition to DEN with D (-12/-1)
** Retreats during stance transition
* Transition to SEN with F (-5/+6)";;DEN,SEN;;;;File:t8-p2-lars-ws2,1.mp4;Lars-ws2;lars
ws2,1;m, m;13, 17;i13~14, i23~24;-12;+2c;+4d;* Combo from 1st hit;;;Multiplied Force;;;File:t8-p2-lars-ws2,1.mp4;Lars-ws2,1;lars
ws2,3;m, h;13, 20;i13~14, i20;-15;-3;;"* Combo from 1st hit
* Transition to LEN with D (-11/+6)";;LEN;Glass Breaker;;;File:t8-p2-lars-ws2,3.mp4;Lars-ws2,3;lars
ws3;h;30;i20;0;+21 (+15);;* Transition to LEN with input D (+4/+26a (+20));;LEN;Tower Cannon;;;File:t8-p2-lars-ws3.mp4;Lars-ws3;lars
ws4;m;16;i11~12;-6;+5;;;;;Shell Smash;;;File:t8-p2-lars-ws4.mp4;Lars-ws4;lars
SS.2;m;20;i16~17;-7;+22d;;* 4 chip damage on block;;;Shockwave;;;File:t8-p2-lars-ss.2.mp4;Lars-SS.2;lars
FC.df+2;m;19;i15~16;-8;+5;+63a;;;;Power Spike;;;File:t8-p2-lars-fc.df+2.mp4;Lars-FC.df+2;lars
(Back to wall).b,b,UB;m;25;i29~33;-1;+19c;;"* Balcony Break
* Bryan
* Kazuya
* Lars
* Law
* Forces tech backroll on hit
* Floating state 5~13
* Low crush 14~33
* Floating state 34~36";bbr fs5~13 js14~33 fs34~36;;Wall Jump Divekick;r25;;;Lars-(back to wall).b,b,ub;lars
(airborne).DEN.2+4;;;;;;;;;;;;;;Lars-(airborne).DEN.2+4;lars
DEN.1;h;14;i11~12;+1;+8;;"* Elbow
* Transition to SEN with input F (-3/+4)";elb;SEN;;;;File:t8-p2-lars-den.1,2.mp4;Lars-DEN.1;lars
DEN.1,2;h, h;14, 20;i11~12, i14~15;-6;+21c;;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Jail from 1st block
* Combo from 1st hit with 6F delay?
* Move cannot be delayed
* Input can be delayed by 6F
* Forces tech backroll on hit";he bbr;;Double Barrel;;;File:t8-p2-lars-den.1,2.mp4;Lars-DEN.1,2;lars
DEN.2;M;17;i17~19;-7;+7;+62a;"* Transition to Avalanche Flip on hit or CH with input UF (+9/+64a)
* Jab evasion";;;Rimfire;;;File:t8-p2-lars-den.2.mp4;Lars-DEN.2;lars
DEN.2+4;;;;;;;;;;;;;;Lars-DEN.2+4;lars
DEN.3;m;23;i22~23;+5;+5;;"* Heat Engager

* Heat Dash +5, +34a (+27)

* Homing
* Transition to SEN (cannot cancel, does not transition when using Heat Dash)
* 9 chip damage on block
* Low crush 8~";he hom js8~;SEN,SEN;Bow Shock;SEN;;File:t8-p2-lars-den.3.mp4;Lars-DEN.3;lars
DEN.4;l;14;i23~25;-12;+1;;* Transition to LEN with input D (-12/+3);;LEN;Legionnaire's Shot;;;File:t8-p2-lars-den.4.mp4;Lars-DEN.4;lars
DEN.1+2;h;24;i12~13;-1;+29a;;"* Tornado
* Balcony Break
* 4 chip damage on block";trn bbr;FC;Into the Storm;FC;;File:t8-p2-lars-den.1+2.mp4;Lars-DEN.1+2;lars
DEN.3+4;L;21;i22~23;-14;-3;+5c;* Transition to SEN with input F (-7/+4/+12c);;SEN;Stack Up;;;File:t8-p2-lars-den.3+4.mp4;Lars-DEN.3+4;lars
DEN.B;sp;;;;;;"* Transition to DEN
* Can only performed on first DEN transition starting with frame 17
* Stance moves can be delayed by 19F";;DEN,DEN;Dynamic Entry;r30 DEN;;;Lars-DEN.B;lars
DEN.n,F;sp;;;;;;"* Transition to SEN
* Stance moves can be delayed by 20F
* High crush 12~39";cs12~39;SEN,SEN;Silent Entry;r19 SEN;;File:t8-p2-lars-den.n,f.mp4;Lars-DEN.n,F;lars
LEN.1;L;20;i16~17;-12;+4c;;* High crush 1~;cs1~;FC;Blasting Smack;FC;;File:t8-p2-lars-len.1.mp4;Lars-LEN.1;lars
LEN.2;m;25;i16~17;-9;+25 (+15);;"* Tornado
* Elbow
* 8 chip damage on block
* Powers up during Heat (Uses Heat Time, Tornado launches on hit)
* High crush 1~15
* Low crush 16~";trn elb cs1~15 js16~;;Rising Force;;;File:t8-p2-lars-len.2.mp4;Lars-LEN.2;lars
SEN.1;m;26;i12~13;-9;+23a (+13);;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break";he bbr;;Lightning Thrust;;;File:t8-p2-lars-sen.1.mp4;Lars-SEN.1;lars
SEN.2;L;23;i17~19;-12;+6c;+27d;"* Tornado
* High crush 1~";trn cs1~;;Turbine Hook;;;File:t8-p2-lars-sen.2.mp4;Lars-SEN.2;lars
SEN.3;M;20;i14~16;-13;+29a (+19);;* Low crush 14~;js14~;;Rising Storm;;;File:t8-p2-lars-sen.3.mp4;Lars-SEN.3;lars
SEN.4;h;19;i17~18;+4;+31a;;"* Strong Aerial Tailspin
* Homing
* Balcony Break
* 7 chip damage on block";hom bbr;;Electric Volley;r35;;File:t8-p2-lars-sen.4.mp4;Lars-SEN.4;lars
SEN.1+2;m;21;i14~16;-14;+20a (+13);;"* Tornado
* Recovers 7F? faster on hit (t44 r28?)
* Power crush 6~13";trn pc6~13;;Entangling Ejector;r35?;;File:t8-p2-lars-sen.1+2.mp4;Lars-SEN.1+2;lars
SEN.3+4;m,m;22 (11);i13~14,i18~19;+0c;+22d (-13);;"* Spike
* 6 chip damage on block
* Low crush 7~";spk js7~;;Lightning Axle;;;File:t8-p2-lars-sen.3+4.mp4;Lars-SEN.3+4;lars
SEN.B;sp;;;;;;* Transition to DEN;;DEN,DEN;Dynamic Entry;r30 DEN;;;Lars-SEN.B;lars
SEN.D;sp;;;;;;"* Transition to LEN
* Transition to r1 FC with no input
* High crush 24~27?";cs24~27?;LEN,FC,LEN;Limited Entry;r28 LEN;;File:t8-p2-lars-sen.d.mp4;Lars-SEN.D;lars
hFC.1+2;l,l;9,15;i18,i14~i15;-12;+1c;;"* Transition to LEN on hit with input n,D (+3c) 
* Can be done from Crouch Level 1
* High crush 1~";cs1~;LEN;Double Smack;;;File:t8-p2-lars-fc.1+2.mp4;Lars-hFC.1+2;lars
(airborne).f,f,F+2+4;t;31 (21);i11;;0;;"* Throw break: none
* Opponent status on hit: FUFT";;;Rejection;;;;Lars-(airborne).f,f,F+2+4;lars
1+3;t;35;i12~14;-3;+1;;"* Spike
* Homing
* Throw break: 1 or 2
* Opponent status on hit: FUFA";spk hom;;Hostile Takedown;r31;;File:t8-p2-lars-1+3.mp4;Lars-1+3;lars
2+4;t;35;i12~14;-3;0;;"* Homing
* Throw break: 1 or 2
* Opponent status on hit: FDFT perpendicular
* Side switch on hit";hom;;Raging Thunder;r31;;File:t8-p2-lars-2+4.mp4;Lars-2+4;lars
Back throw;t;50;i12~14;;0;;"* Throw break: none
* Opponent status on hit: FDFT";;;Swift Silence;;;;Lars-Back throw;lars
Left throw;t;40;i12~14;-3;0;;"* Throw break: 1
* Opponent status on hit: FUFT";;;Tactical Knee;;;;Lars-Left throw;lars
Right throw;t;40;i12~14;-3;+1;;"* Throw break: 2
* Opponent status on hit: FUFA";;;Lethal Force;;;;Lars-Right throw;lars
f,f,F+2+4;t;40;i11;-3;0;;"* Throw break: 1+2
* Opponent status on hit: FDFA";;;SHB;;;File:t8-p2-lars-f,f,f+2+4.mp4;Lars-f,f,F+2+4;lars
uf+1+2;t;35;i12~14;-3;0;;"* Throw break: 1+2
* Opponent status on hit: FUFT";;;Apocalypse;;;File:t8-p2-lars-uf+1+2.mp4;Lars-uf+1+2;lars
