Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
R.df+1+2;m,t;55+;i20;-18;+0d;;"* Rage Art
* Removes Recoverable Health
* Reversal Break
* Damage increases with lower health, maximum 82
* Freezes match timer on activation and on hit
* Restores recoverable health on hit
* Transition to attack throw on hit
* Consumes Rage
* Power crush 8~";ra rbr pc8~;;Alegría del Café;r39;;;Azucena-R.df+1+2;azucena
1;h;5;i10;+1;+8;;Recovers 2f faster on hit or block (t27 r17);;;Jab;r19;;File:t8-p2-azucena-1,1.mp4;Azucena-1;azucena
1,1;h, m;5, 15;i10, i24~25;-10;+8;+18a;"* Combo from 1st hit with 1f delay
* Transition to LIB on standing hit only
* Move can be delayed 8f";;LIB;High Mountain Combo;r28;;File:t8-p2-azucena-1,1.mp4;Azucena-1,1;azucena
1,2;h, h;5, 23;i10, i20~21;-14;+8;;"* Balcony Break
* Combo from 1st hit with 4f delay
* Can transition to BT with B";bbr;BT;High Roast Combo;r34;;File:t8-p2-azucena-1,2.mp4;Azucena-1,2;azucena
1+3+4;;;;;;;;;;Taunt;r55;;File:t8-p2-azucena-1+3+4.mp4;Azucena-1+3+4;azucena
1+3+4*;;;;;;;"* Regenerates heat
* Heat meter won't disappear, even if it fully depletes";;;Shuffle Recital;r60;;File:t8-p2-azucena-1+3+4s.mp4;Azucena-1+3+4*;azucena
2;h;9;i10;+0;+9;;;;;Right Jab;r19;;File:t8-p2-azucena-2,1,2.mp4;Azucena-2;azucena
2,1;h, m;9, 11;i10, i17~18;-7;+3;;"* Combo from 1st hit with 4f delay
* Jail from 1st attack with 2f delay";;;;r26;;File:t8-p2-azucena-2,1,2.mp4;Azucena-2,1;azucena
2,1,2;h, m, h;9, 11, 21;i10, ,i24~25;-5;+20a (+3);;"* Tornado
* Balcony Break
* Combo from 2nd CH with 5f delay
* Move can be delayed 10f";trn bbr;;Andes Mountain Uppercut Combo;r29;;File:t8-p2-azucena-2,1,2.mp4;Azucena-2,1,2;azucena
3;m;13;i14;-7;+4;;;;;Left Kick;r26;;File:t8-p2-azucena-3,2.mp4;Azucena-3;azucena
3,2;m, m;13, 20;i14, i23~24;-12;+23g;+13c;"* Combo from 1st hit with 7f delay
* Move can be delayed 10f
* Opponent recovers crouching on hit";;;Groovy Strike;r31;;File:t8-p2-azucena-3,2.mp4;Azucena-3,2;azucena
3,2~F;m;13;i14, ;-18;-7;;"Listed parry state is at earliest cancel
* Parry state 36~
* on
* whiff
* Parry state 17~
* on
* block
* Parry state 6~
* on
* hit";ps36~ on whiff ps17~ on block ps6~ on hit;LIB;;r23 LIB;;File:Azucena-3,2~F.mp4;Azucena-3,2~F;azucena
3,3;m, h;13, 23;i14, i24~25;-1;+17a;;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Combo from 1st hit with 6f delay";he bbr;;Groovy Punalada;r30;;File:t8-p2-azucena-3,3.mp4;Azucena-3,3;azucena
4;h;15;i12~13;-8;+3;+8;* Has good left sidestep tracking;;BT;Right Kick;r26 BT;;File:t8-p2-azucena-4,1.mp4;Azucena-4;azucena
4,1;h, h;15, 14;i12~13, i21~22;-2;+4;+6~+7;"* Combo from 1st hit
* Unparryable by traditional punch parries (bug?)";;BT;Guapuño;r20 BT;;File:t8-p2-azucena-4,1.mp4;Azucena-4,1;azucena
4,3;h, M;15, 20;i12~13, i26~27;-11;+37a;;"* Balcony Break
* Combo from 1st CH with 8f delay
* Move can be delayed 12f";bbr;;Delfin Patadas;r30;;File:t8-p2-azucena-4,3.mp4;Azucena-4,3;azucena
1+2;h;17;i15;-8;+13g;+56a;"Balcony Break
* High crush 8~15";bbr cs8~15;;Boomerang Scythe;r30;;File:t8-p2-azucena-1+2.mp4;Azucena-1+2;azucena
2+3+4;h!;0;i45;;-1;;;;;Coffee Break;r51;;File:t8-p2-azucena-2+3+4.mp4;Azucena-2+3+4;azucena
f+2;h;14;i17~18;-10;+1;;;;;;r28;;File:t8-p2-azucena-f+2,1,4.mp4;Azucena-f+2;azucena
f+2,1;h, m;14, 17;i17~18, i22~23;-10;+5;;"* Combo from 1st hit with 7f delay
* Move can be delayed 8f";;;;r29;;File:t8-p2-azucena-f+2,1,4.mp4;Azucena-f+2,1;azucena
f+2,1,4;h, m, m;14, 17, 23;i17~18, ,i24~25;-14;+19a (+9);;"* Balcony Break
* Combo from 2nd CH with 10f delay
* Low crush 18~38
* Floating state 39~41";bbr js18~38 fs39~41;;Danza Del Cóndor;r35;;File:t8-p2-azucena-f+2,1,4.mp4;Azucena-f+2,1,4;azucena
f+3;m;15;i17;-4;+5;;* Has good right sidestep tracking;;LIB;;r25 LIB;;File:t8-p2-azucena-f+3,2.mp4;Azucena-f+3;azucena
f+3,2;m, h;15, 20;i17, i22~23;-4;+22a;;"* Balcony Break
* Combo from 1st hit with 8f delay";bbr;;Sumatra Back Knuckle;r32;;File:t8-p2-azucena-f+3,2.mp4;Azucena-f+3,2;azucena
f+3,4;m, m;15, 21;i17, i24~25;-11;+8;+52a;"* Combo from 1st hit with 6f delay
* Input can be delayed for 8f
* Move can be delayed for 7f";;;Sumatra Patadas;r33;;File:t8-p2-azucena-f+3,4.mp4;Azucena-f+3,4;azucena
f+4;m;16;i17~18;-8;+1;;Homing;hom;;;r28;;File:t8-p2-azucena-f+4,4.mp4;Azucena-f+4;azucena
f+4,4;m, h;16, 21;i17~18, i24~25;-7;+19a (+10);;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Combo from 1st hit
* Cancel 2nd hit into BT -19 -10 r20 with B
* Low crush 15~23
* Floating state 24~26";he bbr js15~23 fs24~26;;Tifón Patear;r30;;File:t8-p2-azucena-f+4,4.mp4;Azucena-f+4,4;azucena
f+4,4~2;m, h;16, 23;i17~18, i23~24;+1;+52a;;"* 6 chip damage on block
* 9 chip damage on block during heat
* Interrupt with i21 from 1st block";;;Tifón Trueno;r26;;File:t8-p2-azucena-f+4,4~2.mp4;Azucena-f+4,4~2;azucena
f+4,4~3;m, m;16, 24;i17~18, i21~22;-9~-8;+15a (+6);+70a (+54);"* Balcony Break
* Tornado on CH
* Interrupt with i19 from 1st block
* Low crush 1~6
* Floating state 7~9";bbr js1~6 fs7~9;;Tifón Cañón;r29;;File:t8-p2-azucena-f+4,4~3.mp4;Azucena-f+4,4~3;azucena
f+1+2;h;25;i16~17;-9;+23a (+18);;"* Balcony Break
* +0 frame advantage and 10 chip damage on block after absorbing an attack in power crush state
* Power crush 7~15";bbr pc7~15;;Aero Press Pegar;r32;;File:t8-p2-azucena-f+1+2.mp4;Azucena-f+1+2;azucena
f+3+4;;;;;;;"* Completely evades all high/low attacks
* Cancel to r20 with DB
* Parry state 18~";ps18~;LIB;Libertador;r28 LIB;;File:t8-p2-azucena-f+3+4.mp4;Azucena-f+3+4;azucena
f+3+4*;;;;;;;"* Restores 120F, 150F and 240F of remaining Heat time
* Heat meter won't disappear, even if it fully depletes
* Parry state 1~";ps1~;LIB;Shuffle Jamboree;r50 LIB;;File:t8-p2-azucena-f+3+4s.mp4;Azucena-f+3+4*;azucena
df+1;m;11;i13~14;-3;+8;;;;;Mid Check;r21;;File:t8-p2-azucena-df+1,4,1.mp4;Azucena-df+1;azucena
df+1,4;m, h;11, 13;i13~14, i17~18;-7;+4;;"* Jail from 1st attack with 1f delay
* Enter BT -5 +6 r23 with B";;BT;;r25;;File:t8-p2-azucena-df+1,4,1.mp4;Azucena-df+1,4;azucena
df+1,4,1;m, h, h;11, 13, 20;i13~14, ,i22~23;-5;+44d (-14);+56a;"* Balcony Break
* Combo from 2nd CH with 7f delay
* Move can be delayed 8f delay
* Enter LIB -17 -6 r20 with F";bbr;LIB;Grande Combo;r30;;File:t8-p2-azucena-df+1,4,1.mp4;Azucena-df+1,4,1;azucena
df+1,4,1~2;m, h, M;11, 13, 23;i13~14, ,i18~19;-10;+12c;;Spike;spk;;Full Body Grande Combo;r30;;File:t8-p2-azucena-df+1,4,1~2.mp4;Azucena-df+1,4,1~2;azucena
df+2;m;12;i15~16;-13;+28a (+18);;Launches crouching opponent;;;Mount Rainier;r31;;File:t8-p2-azucena-df+2.mp4;Azucena-df+2;azucena
df+3;m;17;i17~18;-5;+5;+59a;Knee;kne;;Rodilla Shot;r29;;File:t8-p2-azucena-df+3.mp4;Azucena-df+3;azucena
df+4;m;15;i16~17;-7;+2;;;;;;r27;;File:t8-p2-azucena-df+4,1.mp4;Azucena-df+4;azucena
df+4,1;m, h;15, 23;i16~17, i23~24;-5;+20a (+3);;"* Tornado
* Balcony Break
* Combo from 1st hit with 6f delay
* Move can be delayed 10f";trn bbr;;Blue Mountain Combo;r29;;File:t8-p2-azucena-df+4,1.mp4;Azucena-df+4,1;azucena
d+1;m;20;i20~21;+4;+7c;+44a;"* Spike
* Elbow";spk elb;FC;Hand Drip Hammer;r30 FC;;File:t8-p2-azucena-d+1.mp4;Azucena-d+1;azucena
d+2;m;15;i17~18;-9;+5;;;;;;r29;;File:t8-p2-azucena-d+2,3.mp4;Azucena-d+2;azucena
d+2,3;m, h;15, 20;i17~18, i24~25;+1;+16g;;"* Strong Aerial Tailspin
* Balcony Break
* Combo from 1st hit with 7f delay";bbr;LIB;La Niña Kick Combo;r26 LIB;;File:t8-p2-azucena-d+2,3.mp4;Azucena-d+2,3;azucena
d+3;L;10;i15;-14;-3;;;;;;r33;;File:t8-p2-azucena-d+3,3,4.mp4;Azucena-d+3;azucena
d+3,3;L, m;10, 14;i15, i23;-13;+1;;"* Combo from 1st CH with 7f delay
* Move can be delayed 10f";;;;r34;;File:t8-p2-azucena-d+3,3,4.mp4;Azucena-d+3,3;azucena
d+3,3,4;L, m, m;10, 14, 21;i15, ,i25~26;-14;+15a (-2);;"* Tornado
* Balcony Break
* Combo from 2nd CH with 10f delay";trn bbr;;Passionate Kick Combo;r34;;File:t8-p2-azucena-d+3,3,4.mp4;Azucena-d+3,3,4;azucena
d+4;L;13;i15~16;-13;-2;;;;;;r31;;File:t8-p2-azucena-d+4,1.mp4;Azucena-d+4;azucena
d+4,1;L, h;13, 5;i15~16, i27~28;-1;+3;;"* Combo from 1st CH with 2f delay
* Move can be delayed 10f
* Cancel to LIB -20 -9 r18 with F";;LIB;Roast Knuckle Combo;r21;;File:t8-p2-azucena-d+4,1.mp4;Azucena-d+4,1;azucena
d+4,1~2;L, m;13, 20;i15~16, i17~18;-8;+20a (+11);+59a;"* Strong Aerial Tailspin
* Balcony Break";bbr;;Full City Roast Knuckle Combo;r29;;File:t8-p2-azucena-d+4,1~2.mp4;Azucena-d+4,1~2;azucena
d+1+2;l;"[21;21]";i25~26;-4;+0d;;"* Transition to throw on front standing hit only
* 18 damage to Azucena when hitting crouching opponent (block)
* Damage on hit and block is recoverable health
* Cannot KO Azucena when blocked
* r41 FC on whiff
* High crush 8~
* Floating state 25~";cs8~ fs25~;LIB;UFO Roll;r41 LIB;;File:t8-p2-azucena-d+1+2.mp4;Azucena-d+1+2;azucena
db+1;sl;5;i10;-5;+6;;"Can recover standing with F
* High crush 4~";cs4~;FC;Crouch Jab;r24 FC;;;Azucena-db+1;azucena
db+2;sl;8;i11;-4;+7;;* High crush 4~;cs4~;FC;Crouch Straight;r23 FC;;;Azucena-db+2;azucena
db+3;L;14;i16~17;-7;+4;;;;BT;;r25 BT;;File:t8-p2-azucena-db+3.mp4;Azucena-db+3;azucena
db+3,4;L, h;14, 20;i16~17, i24~25;-13;+66a (+50);;"* Tornado
* Balcony Break
* Jails from first hit
* Combo from 1st CH";trn bbr;;Borrasca Kick Combo;r34;;File:t8-p2-azucena-db+3,4.mp4;Azucena-db+3,4;azucena
db+4;L;13;i19;-14;-3;+12g;* High crush 6~20;cs6~20;;Bitter Low Kick;r33;;File:t8-p2-azucena-db+4.mp4;Azucena-db+4;azucena
db+1+2;M;23;i20~21;-21;+33a (+23);;"Steel pedal
* High crush 6~21";cs6~21;;Kilimanjaro Uppercut;r40;;File:t8-p2-azucena-db+1+2.mp4;Azucena-db+1+2;azucena
db+3+4;m;30;i26~30;-16~-12;+15a (+5);;"* Balcony Break
* Backswing blow
* Low crush 20~35
* Floating state 36~38";bbr js20~35 fs36~38;;El Cóndor Pasa;r36;;File:t8-p2-azucena-db+3+4.mp4;Azucena-db+3+4;azucena
b+1;h;10;i14~15;-3;+3;;;;;;r26;;File:t8-p2-azucena-b+1,1,2.mp4;Azucena-b+1;azucena
b+1,1;h, h;10, 14;i14~15, i23;-8;+3;;"* Combo from 1st CH hit with 6f delay
* Only jails on block with 1f delay
* 4 chip damage on block
* 5 chip damage on block during heat";;LIB;;r27 LIB;;File:t8-p2-azucena-b+1,1,2.mp4;Azucena-b+1,1;azucena
b+1,1,2;h, h, h;10, 14, 20;i14~15, ,i24~25;-5;+17a (+8);;"* Balcony Break
* Combo from 1st CH
* Combo from 2nd CH with 6f delay
* Input can be delayed 9f
* Move can be delayed 7f
* 6 chip damage on block
* 7 chip damage on block during heat 
* Cancel to BT -21 -10 r18 with B";bbr;BT;Double Blend Tempestad;r32;;File:t8-p2-azucena-b+1,1,2.mp4;Azucena-b+1,1,2;azucena
b+2;h;21;i18~19;+2;+22a (+13);;"* Balcony Break
* Homing
* 6 chip damage on block
* 7 chip damage on block during heat";bbr hom;;Mil Nudillo;r27;;File:t8-p2-azucena-b+2.mp4;Azucena-b+2;azucena
b+3;m;21;i19;+2c;+8c;;"* Heat Engager

* Heat Dash +5, +67a (+50)

* Spike
* 6 chip damage on block
* 7 chip damage on block during heat";he spk;;Tacón Plunger;r30;;File:t8-p2-azucena-b+3.mp4;Azucena-b+3;azucena
b+4;m;10;i15~16;-9;+2;;Knee;kne;;;r27;;File:t8-p2-azucena-b+4,3,4,3.mp4;Azucena-b+4;azucena
b+4,3;m, m;10, 10;i15~16, i23~24;-10;+4;;"* Knee
* Combo from 1st hit with 6f delay";kne;;;r30;;File:t8-p2-azucena-b+4,3,4,3.mp4;Azucena-b+4,3;azucena
b+4,3,4;m, m, m;10, 10, 16;i15~16, ,i23~24;-10;-2;;"* Knee
* Combo from 2nd CH with 10f delay";kne;;;r31;;File:t8-p2-azucena-b+4,3,4,3.mp4;Azucena-b+4,3,4;azucena
b+4,3,4,3;m, m, m, h;10, 10, 16, 23;i15~16, ,i27~28;-7;+39d (-19);;"* Balcony Break
* Combo from 2nd CH with 6f delay
* Combo from 3rd hit with 2f delay
* Move can be delayed 6f";bbr;;Seattle Skipper;r34;;File:t8-p2-azucena-b+4,3,4,3.mp4;Azucena-b+4,3,4,3;azucena
b+3+4;;;;;;;"* Low crush 6~19
* Floating state 20~22";js6~19 fs20~22;BT;Hopping Turn;r25 BT;;File:t8-p2-azucena-b+3+4.mp4;Azucena-b+3+4;azucena
b+3+4*;;;;;;;Regenerates heat;;BT;Shuffle Carnival;r55 BT;;File:t8-p2-azucena-b+3+4s.mp4;Azucena-b+3+4*;azucena
uf+1;h;18;i18~19;-9;+7 +15w;;"* Wall Crush +15g on hit


* Balcony break on airborne hit
* Punch Sabaki, parries high or mid punches
* Parry state 3~10";wc ps3~10;;Eye Opener;r32;;File:t8-p2-azucena-uf+1.mp4;Azucena-uf+1;azucena
uf+1,P;h, t;18, 25;i18~19, ;;-4d;;Opponent recovers FUFA;;;Close Encounter;;;File:t8-p2-azucena-uf+1,p.mp4;Azucena-uf+1,P;azucena
uf+2;h;20;i17~18;-5;+14c;;"* Strong Aerial Tailspin
* Guaranteed 14f or faster follow-up mid on hit
* 70% scaling on combo
* Sidesteps to the right";;;Rhythmic Hook;r32;;File:t8-p2-azucena-uf+2.mp4;Azucena-uf+2;azucena
uf+3;h;20;i21~22;-16a;+36a;;"* Low crush 10~30
* Floating state 31~65";js10~30 fs31~65;FUFT;;r43 FUFT;;File:t8-p2-azucena-uf+3,4.mp4;Azucena-uf+3;azucena
uf+3,4;h, m;20, 17;i21~22, i20~21;-14;+15a (+6);+55a;"* Strong Aerial Tailspin
* Balcony Break
* Combo from 1st hit with 11f delay";bbr;;Daylight Disk;r34;;File:t8-p2-azucena-uf+3,4.mp4;Azucena-uf+3,4;azucena
uf+4;M;22;i24~26;-8;+21a;;"* Spike
*20 damage when u+4 or ub+4 input is used
* Low crush 9~26";spk js9~26;;Tacones Drip;r27;;File:t8-p2-azucena-uf+4.mp4;Azucena-uf+4;azucena
uf+3+4;m,M;10,18;i21~22 i10~12;+4~+6;+8c;;"* Spike
* Enter BT with B
* 8 chip damage on block
* 9 chip damage on block during heat
* Low crush 16~36
* Floating state 37~39";spk js16~36 fs37~39;BT,LIB;Ortiz Molino;r25 LIB;;File:t8-p2-azucena-f,f+3+4.mp4;Azucena-uf+3+4;azucena
1+2+3+4;;;;;;;"* Can't block for 5 seconds
* CH state on your next attack for 5 seconds ''(Tekken 7 and prior games)''
* 10% damage increase on the next attack for 5 seconds ''(Tekken 8 season 2 patch onward)''
* Attacks taken will be CH for 5 seconds";;;Ki Charge;r72;;File:t8-p2-azucena-1+2+3+4.mp4;Azucena-1+2+3+4;azucena
1+2+3+4,3+4;m!;54;i75;;-8a;;Base damage is 45;;;Black Ivory Talon;r57;;File:t8-p2-azucena-1+2+3+4,3+4.mp4;Azucena-1+2+3+4,3+4;azucena
UB,b;;;;;;;"Transition to r28 LIB with F
* Low crush 18~37
* Floating state 38~40";js18~37 fs38~40;LIB;Volterador;r54;;File:t8-p2-azucena-ub,b.mp4;Azucena-UB,b;azucena
f,F+3;M;20;i15~17;-14~-12;+35a (+25);;"Tornado
* Low crush 17~37
* Floating state 38~40";trn js17~37 fs38~40;;Luna Llena;r37;;File:t8-p2-azucena-f,f+3.mp4;Azucena-f,F+3;azucena
f,F+4;M;25;i25~27;+0~+2;+13c~+15c;;"* Spike
* Guaranteed 13f or faster mid on hit
* 70% scaling on combo
* Chip damage on block";spk chp;;Demitasse Molino;r26;;File:t8-p2-azucena-f,f+4.mp4;Azucena-f,F+4;azucena
f,f,F+3;m;10;i15~16;-14;-9;;"Knee
* Low crush 9~36
* Floating state 37~39";kne js9~36 fs37~39;;;r38;;File:t8-p2-azucena-f,f,f+3,2.mp4;Azucena-f,f,F+3;azucena
f,f,F+3,2;m, h;10, 20;i15~16, i10~12;+2;+25a (-1);;"* Balcony Break
* Elbow
* Jail from 1st attack
* 8 chip damage on block
* Available only as combo from 1st hit
* Enter LIB +3 +28a (+2) r35 with F on frame 22
* Low crush 1~24
* Floating state 25~27";bbr elb js1~24 fs25~27;LIB;Espresso Agresión;r38;;File:t8-p2-azucena-f,f,f+3,2.mp4;Azucena-f,f,F+3,2;azucena
ws1;m;17;i13~14;-8;+6;+32a (+26);Only hits grounded up-close and off-axis;;;Gold Mountain Fist;r26;;File:t8-p2-azucena-ws1.mp4;Azucena-ws1;azucena
ws2;m;14;i15~16;-13;+32a (+22);;;;;Rainbow Mountain Swing;r31;;File:t8-p2-azucena-ws2.mp4;Azucena-ws2;azucena
ws3;m;23;i20~21;+4;+16g;;"* Balcony Break
* 6 chip damage on block
* 9 chip damage on block during heat
* Opponent recovers crouching";bbr;LIB;Viento Fuerte;r33 LIB;;File:t8-p2-azucena-ws3.mp4;Azucena-ws3;azucena
ws4;m;13;i11~12;-6;+5;;;;;;r24;;File:t8-p2-azucena-ws4,1,3.mp4;Azucena-ws4;azucena
ws4,1;m, h;13, 10;i11~12, i21~22;-2;+6;;"* Combo from 1st hit with 6f delay
* Enter LIB +0 +8 r21 with F";;LIB;;r23;;File:t8-p2-azucena-ws4,1,3.mp4;Azucena-ws4,1;azucena
ws4,1,3;m, h, m;13, 10, 28;i11~12, ,i22~23;-13;+10a (+1);+27a;"* Balcony Break
* Combo from 2nd CH with 7f delay
* Move can be delayed 10f
* Cancel to BT -16 -8 r20 with B";bbr;BT;Combo de Cantuta;r39;;File:t8-p2-azucena-ws4,1,3.mp4;Azucena-ws4,1,3;azucena
SS.4;L;18;i20;-13;+0;+13g;"Sidestep adds 9f, effective startup i29
* High crush 6~";cs6~;FC;Mowing Kick;r32 FC;;File:t8-p2-azucena-ss.4.mp4;Azucena-SS.4;azucena
FC.df+3;L;17;i18~19;-13;+3c;+13c;* High crush 1~;cs1~;FC;Cosecha Látigo;r31 FC;;File:t8-p2-azucena-fc.df+3.mp4;Azucena-FC.df+3;azucena
FC.df+4;L;23;i17~18;-15;+5;+24d;"* Transition to r33 LIB on hit only
* High crush 1~";cs1~;LIB,FC;Etching Blade;r33 FC;;File:t8-p2-azucena-fc.df+4.mp4;Azucena-FC.df+4;azucena
FC.d+1;sl;5;i10;-5;+6;;"Can recover standing with F
* High crush 1~";cs1~;;Crouch Jab;r24;;File:t8-p2-azucena-fc.d+1.mp4;Azucena-FC.d+1;azucena
FC.d+2;sl;8;i11;-4;+7;;* High crush 1~;cs1~;;Crouch Straight;r23;;File:t8-p2-azucena-fc.d+2.mp4;Azucena-FC.d+2;azucena
FC.d+3;L;10;i16;-17;-6;;* High crush 1~;cs1~;FC;Crouch Spin Kick;r36 FC;;File:t8-p2-azucena-fc.d+3.mp4;Azucena-FC.d+3;azucena
FC.d+4;l;6;i12;-15;-4;;* High crush 1~;cs1~;FC;Crouch Shin Kick;r34 FC;;File:t8-p2-azucena-fc.d+4.mp4;Azucena-FC.d+4;azucena
(Back to wall).b,b,UB;m;25;i27~33;+1~+7;+7a (-3);;"Balcony Break
* Floating state 5~13
* Low crush 14~26
* Floating state 27~54";bbr fs5~13 js14~26 fs27~54;;[[Wall Jump Attack]];r43;;File:t8-p2-azucena-back-to-wall.b,b,ub.mp4;Azucena-(Back to wall).b,b,UB;azucena
BT.1;h;9;i10~11;+2;+6;+8;;;BT;;r18 BT;;File:t8-p2-azucena-bt.1,2.mp4;Azucena-BT.1;azucena
BT.1,2;h, h;9, 23;i10~11, i22~23;-1;+19a (+10);;"* Balcony Break
* Combo from 1st hit with 2f delay
* Combo from 1st CH with 4f delay
* Move can be delayed 10f
* 6 chip damage on block 
* 9 chip damage on block during heat 
* Cancel to LIB -19 -13 r20 with F";bbr;LIB;Mocha Attaque Matari;r30;;File:t8-p2-azucena-bt.1,2.mp4;Azucena-BT.1,2;azucena
BT.1,4;h, m;9, 21;i10~11, i24~25;-11;+8;+53a;"* Combo from 1st hit
* Combo from 1st CH with 2f delay
* Move can be delayed 10f
* Will not combo if the kick impacts on i25";;;Mocha Attaque Sidamo;r33;;File:t8-p2-azucena-bt.1,4.mp4;Azucena-BT.1,4;azucena
BT.2;m;15;i17~18;-8;+3;;Transition to attack throw on front standing hit by inputting 2 on frames 10~16;;;;r31;;;Azucena-BT.2;azucena
BT.2:2;m, t;15, 23;i17~18, ;;+0d;;Transition to attack throw on front standing hit by inputting 2 on frames 10~16;;;Qhapaq Ñan;;;File:t8-p2-azucena-bt.2,2.mp4;Azucena-BT.2,2;azucena
BT.3;L;23;i19~20;-13;+4 LIB;+14c;"* Strong Aerial Tailspin
* Balcony break on airborne hit
* Transition to LIB on hit";;LIB;Calf Reaper;r32;;File:t8-p2-azucena-bt.3.mp4;Azucena-BT.3;azucena
BT.4;m;15;i15~16;-3;+6;;;;BT;;r23 BT;;File:t8-p2-azucena-bt.4,3.mp4;Azucena-BT.4;azucena
BT.4,3;m, m;15, 21;i15~16, i23~24;-14;+16a (-1);+70a (+54);"* Tornado
* Balcony Break
* Combo from 1st hit with 6f delay
* Move can be delayed 10f
* Only hits grounded when up-close and off-axis";trn bbr;;Upbeat Patadas;r33;;File:t8-p2-azucena-bt.4,3.mp4;Azucena-BT.4,3;azucena
BT.1+2;m;17;i14~15;-11;+3;+58a;;;;Golpe Affogato;r31;;File:t8-p2-azucena-bt.1+2.mp4;Azucena-BT.1+2;azucena
BT.3+4;M;23;i27~29;-5c~-3c;+20a;;"* Spike
* Chip damage on block
* Evasive, can evade mids and some highs
* Low crush 9~29";spk chp js9~29;BT;Foo Fighter;r28 BT;;File:t8-p2-azucena-bt.3+4.mp4;Azucena-BT.3+4;azucena
BT.b+3;;;;;;;;;BT;Shuffle Walk;r33 BT;;File:t8-p2-azucena-bt.b+3.mp4;Azucena-BT.b+3;azucena
BT.b+1+2;;;;;;;"Parries all mids
* Parry state 2~8";ps2~8;;Runaway;r55;;File:t8-p2-azucena-bt.b+1+2.mp4;Azucena-BT.b+1+2;azucena
BT.b+3+4;;;;;;;* High crush 6~20;cs6~20;BT;Hide Turn;r33 BT;;File:t8-p2-azucena-bt.b+3+4.mp4;Azucena-BT.b+3+4;azucena
