Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
f+2,1;m, h;11, 12;i21~22, i15;-5;+1;;"* Combo from 1st hit with 7F delay
* Move can be delayed by 16F
* Transition to r15? PAB with f (+0/+4)
* Transition to r14? FLK with b (+1/+5)
** r14? PAB/FLK FC cancel?";;PAB,FLK;Ducking Body Blow > Left Hook;r21?;;File:t8-p2-steve-f+2,1.mp4;Steve-f+2,1;steve
f+2,1~2;m, m;11, 20;i21~22, i31;-10;+36d (+28);;* Balcony Break;bbr;;Ducking Psyche-out Body;;;File:t8-p2-steve-f+2,1t2.mp4;Steve-f+2,1~2;steve
f+2,2;m, m;11, 15;i21~22, i16~17;-6;+11g;;"* Combo from 1st hit with 6F delay
* Move can be delayed by 16F
* Transition to LNH
* Transition to r29? standing with b (-10/+7)";;LNH,LNH;;r26? LNH;;File:t8-p2-steve-f+2,2,1+2.mp4;Steve-f+2,2;steve
f+2,2,1+2;m, m, m,m,m;11, 15, 5,8,20;i21~22, ,i18~19, i7~8, i16;-12;+5c;;"* Combo from 2nd CH
* Spike
* Floor Break";spk fbr;;Conqueror Combination;;;File:t8-p2-steve-f+2,2,1+2.mp4;Steve-f+2,2,1+2;steve
f+3;sp;;;;;;"* Transition to DCK
* Actionable for 19F
* Input u+3_4 to r25 cs1~25 LWV after 9F with 10F delay
* Input d+3_4 to r25 cs1~25  RWV after 9F with 10F delay
* Input b+3_4 to r10 SWY after 14F with 5F delay
* Input f+3_4 to r6 EXD after 19F
* Transition to r15 FC with db after 9F with 10F delay
* WV transition notes:
* Transition is t45 r25 cs1~25 and actionable for 14F.
* Can immediately transition into r15 SWY with 14F delay?
* Can immediately transition into r1 DCK with 14F delay?
* High crush 1~25";cs1~25;DCK,FC,DCK;Ducking;r6 DCK;;;Steve-f+3_4;steve
f+1+2;m,h;10,12;i15~16, i7~9;-14;-3;;* Jail from 1st block;;;;;;File:t8-p2-steve-f+1+2,2.mp4;Steve-f+1+2;steve
f+1+2,2;m,h, m;10,12, 20;i15~16, i7~9, i18~19;-13;+3d;;* Combo from 2nd hit;;;Shotgun Combination;;;File:t8-p2-steve-f+1+2,2.mp4;Steve-f+1+2,2;steve
f+3+4;sp;;;;;;"* Transition to PAB
* i21? auto high/mid block 
* Can move forward with f after 20F
* Can transition to r1 FC with db after 20F
* Can transition to r1 standing with f+3+4 after 20F 
* Stance moves and the following transitions can be performed instantly after inputting f+3+4:
* Transition to r7? LWV with 3 (laterally evasive)
* Transition to r7? RWV with 4 (laterally evasive)
* Transition to r1? ALB with 3+4
* Transition to r6 DCK with f+3_4
* Transition to r10 SWY with b+3_4";;PAB,FC,LWV,RWV,ALB,DCK,SWY,PAB;Peekaboo;r1 PAB;;;Steve-f+3+4;steve
df+1;m;12;i13;-2;+5;;"* Transition to LWV with 3 (-7/0)
* Transition to RWV with 4 (-7/0)
* Transition to SWY with b+3_4 (-7/0)
* Transition to r20? DCK with f+3_4 (-5/+2)
** r22? DCK FC cancel?";;LWV,RWV,SWY,DCK;Left Uppercut;r19;;File:t8-p2-steve-df+1.mp4;Steve-df+1;steve
df+1,2;m, h;12, 13;i13, i19;-6;+3;+5;"* Combo from 1st hit
* Cancel to r16? LWV with 3 (-16/-9) at frame 17
* Cancel to r16? RWV with 4 (-16/-9) at frame 17
* Cancel to r16? SWY with b+3_4 (-16/-9) at frame 17
* Cancel to r14? DCK with f+3_4 (-14/-7) at frame 17
** r15? DCK FC cancel?";;LWV,RWV,SWY,DCK;Uppercut Cross Combo;r25?;;File:t8-p2-steve-df+1,2.mp4;Steve-df+1,2;steve
df+1,2~1;m, h;12, 20;i13, i30~31;-2;+2;+61a;"* Transition to r14? FLK with b (+0/+4/+63a)
** r14? FLK FC cancel?";;FLK;Uppercut Psyche-out Hook;r17?;;File:t8-p2-steve-df+1,2t1.mp4;Steve-df+1,2~1;steve
df+1,2~2;m, m;12, 12;i13, i37;-10;+36d (+28);;* Balcony Break;bbr;;Uppercut Psyche-out Body;;;File:t8-p2-steve-df+1,2t2.mp4;Steve-df+1,2~2;steve
df+1,2~f+1+2;m, h,h;12, 8,12;i13, i34, i9;-3;+0;+3;"* Transition to r22? LWV with 3 (-4/-1/+2)
* Transition to r22? RWV with 4 (-4/-1/+2)
* Transition to r22? SWY with b+3_4 (-4/-1/+2)
* Transition to r20? DCK with f+3_4 (-2/+1/+4)
** r22? DCK FC cancel?";;LWV,RWV,SWY,DCK;Uppercut Psyche-out Left Right Combo;r22;;File:t8-p2-steve-df+1,2tf+1+2.mp4;Steve-df+1,2~f+1+2;steve
df+1,2~f+1+2,1;m, h,h, m;12, 8,12, 7;i13, ,i17~18;-19;-8;;* Combo from 2nd CH;;;3rd hit;r;;;Steve-df+1,2~f+1+2,1;steve
df+1,2~f+1+2,1,1;m, h,h, m, m;12, 8,12, 7, 8;i13, ,i23~26;-25;-17;;* Combo from 3rd hit;;;4th hit;r;;;Steve-df+1,2~f+1+2,1,1;steve
df+1,2~f+1+2,1,1,2;m, h,h, m, m, m;12, 8,12, 7, 8, 8;i13, ,i22~23;;-8;;* Combo from 4th hit;;;5th hit;r;;;Steve-df+1,2~f+1+2,1,1,2;steve
df+1,2~f+1+2,1,1,2,1;m, h,h, m, m, m, h;12, 8,12, 7, 8, 8, 8;i13, ,i15~15;-9;+5;;;;;6th hit;r;;;Steve-df+1,2~f+1+2,1,1,2,1;steve
df+2;m;10;i16~17;-11;+6;+10c;"* Transition to r22? LWV with 3 (-7/+10/+14c)
* Transition to r22? RWV with 4 (-7/+10/+14c)
* Transition to r22? SWY with b+3_4 (-7/+10/+14c)
* Transition to r18? DCK with f+3_4 (-3/+14g/+18c~+19c)
** r19? DCK FC cancel?";;LWV,RWV,SWY,DCK;Crescent Hook;r30;;File:t8-p2-steve-df+2.mp4;Steve-df+2;steve
d+1;l;12;i16;-13;-2;;* High crush 6~;cs6~;FC;Knee Blaster;r31 FC;;File:t8-p2-steve-d+1.mp4;Steve-d+1;steve
d+2;l;11;i17;-18;-5;;* High crush 6~;cs6~;;;;;File:t8-p2-steve-d+2,1,2.mp4;Steve-d+2;steve
d+2,1;l, m;11, 8;i17, i14~15;-11;-5;+0;"* Combo from 1st CH with 13F delay
* Move can be delayed by 13F
* Transition to r22 LWV with 3 (-6/+0/+5)
* Transition to r22 RWV with 4 (-6/+0/+5)
* Transition to r22 SWY with b+3_4 (-6/+0/+5)
* Transition to r20 DCK with f+3_4 (-4/+2/+7)
* r22? DCK FC cancel?";;LWV,RWV,SWY,DCK;;r29;;File:t8-p2-steve-d+2,1,2.mp4;Steve-d+2,1;steve
d+2,1,2;l, m, h;11, 8, 17;i17, ,i24~25;-2;+27a (+18);+56a;"* Balcony Break
* Combo from 2nd CH";bbr;;Wildman Combo;r22;;File:t8-p2-steve-d+2,1,2.mp4;Steve-d+2,1,2;steve
db+1;sl;5;i10;-5;+6;;"* Transition to standing with f
* High crush 4~";cs4~;FC;Crouch Jab;r24 FC;;;Steve-db+1;steve
db+2;l;21;i26;-12;+1c;+14d;"* Transition to r30 FC with d_db
* High crush 6~";cs6~;FC;Knee Clipper;r30;;File:t8-p2-steve-db+2.mp4;Steve-db+2;steve
db+3;l;10;i16;-13;+0;;;;;;;;File:t8-p2-steve-db+3,2.mp4;Steve-db+3;steve
db+3,2;l, h;10, 10;i16, i15~16;-6;+8;;"* Combo from 1st hit
* -27 on block after blocking first hit
* Transition to LNH
* Transition to r34 standing with b (-31/-10/+4)";;LNH,LNH;Foot Stomp Right Hook;r30 LNH;;File:t8-p2-steve-db+3,2.mp4;Steve-db+3,2;steve
db+1+2;m;21;i28;-13;+29a (+21);;"* -9 frame advantage and 8 chip damage on block after absorbing an attack in power crush state
* Power crush 7~";pc7~;;Stun Gun;r38?;;File:t8-p2-steve-db+1+2.mp4;Steve-db+1+2;steve
b+1;h;10;i13;-14;+2;+61a;"* Transition to r16? FLK with B (-1/+10/+69)
** r16? FLK FC cancel?";;FLK;Quick Hook;r38?;;File:t8-p2-steve-b+1.mp4;Steve-b+1;steve
b+1,2;h, h;10, 17;i13, i17~18;+3;+8;;"* Homing
* Strong Aerial Tailspin
* Combo from 1st hit
* Transition to LNH
* Transition to r34? standing with b (-1/+4)";hom;LNH,LNH;Quick Draw;r30? LNH;;File:t8-p2-steve-b+1,2.mp4;Steve-b+1,2;steve
b+1,2~1;h, m;10, 17;i13, i30~31;-8;+4;+63a;;;;Swindler;;;;Steve-b+1,2~1;steve
b+1,d+2;h, l;10, 10;i13, i27~28;-11;+0;;"* Combo from 1st hit
* Transition to r25? PAB with f (-9/+2)
* r25? PAB FC cancel?
* High crush 13~";cs13~;PAB;;;;File:t8-p2-steve-b+1,d+2,1.mp4;Steve-b+1,d+2;steve
b+1,d+2,1;h, l, m;10, 10, 10;i13, ,i25~27;-9;+35a (+20a);;"* Tornado
* Combo from 2nd CH";trn;;Frigate Combo;;;File:t8-p2-steve-b+1,d+2,1.mp4;Steve-b+1,d+2,1;steve
b+1+3;sp;;;;;;"* Parry h and m punches
* +7? on successful parry
* Press 1 on successful parry for follow-up
** i14,30dmg (-12/+24a (+18)/+26a (+16))
* Parry state 5~12";ps5~12;;Parry;r23;;File:t8-p2-steve-b+1+3_b+2+4.mp4;Steve-b+1+3;steve
b+2;m;20;i17;-13;+14;;* Can evade highs;;;Body Bomb;r32?;;File:t8-p2-steve-b+2.mp4;Steve-b+2;steve
b+3;sp;;;;;;"* Transition to SWY
* Actionable for 15F
* Transition to r25 cs1?~25? LWV with u+3_4 after 5F with 10F delay
* Transition to r25 cs1?~25? RWV with d+3_4 after 5F with 10F delay
* Transition to r6 DCK with f+3_4 after 20F in SWY 
* WV transition notes:
* Transition is t45 r25 cs1~25 and actionable for 14F.
* Can immediately transition into r15 SWY with 14F delay?
* Can immediately transition into r1 DCK with 14F delay?
* High crush 1~25";cs1~25;SWY,LWV,RWV,DCK,SWY;Swaying;r10 SWY;;;Steve-b+3_4;steve
b+1+2;m,h;8,20;i16,i12;-8;+19d;;* Balcony Break;bbr;;Fox Fury;r29;;;Steve-b+1+2;steve
H.b+1+2,1+2;m,h,m,h,m;8,4,3,3,20;i16,i12,i12,i12,i19;-4;+36a (+10);;"* Balcony Break
* Jails from 1st hit
* Transition to FLK (+3/+43a(+17)) with B
* 8 chip damage on block
* Partially uses remaining heat time";bbr;FLK;Five Fox Fury;;;;Steve-b+1+2,H.1+2;steve
b+3+4;sp;;;;;;"* Transition to FLK
* Actionable for 64F
* Auto i5? high and mid neutral block high and mid?
* Can cancel immediately into FC with db after b+3+4 input (3F iWS)
* Can cancel immediately into r6 DCK with f+3_4
* Can cancel immediately into r10 SWY with b+3_4
* Transition to r8 LWV with 3 (steps left)
* Transition to r8 RWV with 4 (steps right)";;FLK,LWV,RWV,FLK;Flicker Stance;r5 FLK;;;Steve-b+3+4;steve
ub+2;h;17;i17;+5;+14c;;"* Strong Aerial Tailspin
* Homing
* 5 chip damage on block
* Transition into LNH
* Transition to r30 standing with b (+1/+10c)";hom;LNH;Bounty Hunter;r30? LNH;;File:t8-p2-steve-ub+2.mp4;Steve-ub+2;steve
ub+2~1;m;17;i30~31;-8;+4;+63a;;;;Swindler;;;;Steve-ub+2~1;steve
ub+3;sp;;;;;;"* Transition to LNH
* Actionable for 120F
* Transition to LWV with 3 (steps left)
* Transition to RWV with 4 (steps right)
* Transition to DCK with f+3_4
* Transition to SWY b+3_4";;LNH,LWV,RWV,DCK,SWY,LNH;Lion Heart;r24 LNH;;File:t8-p2-steve-ub+3.mp4;Steve-ub+3;steve
ub+1+2;ub(m);70;i66~69;;+12a (+1);;* Balcony Break;bbr;;Hellfire;;;File:t8-p2-steve-ub+1+2.mp4;Steve-ub+1+2;steve
u+2;m;14;i17~19;-15;+34a (+24);;"* Tornado
* Low crush 12~32";trn js12~32;;Dreadnought Uppercut;r34;;File:t8-p2-steve-pab.uf+2.mp4;Steve-u+2;steve
uf+1;m;18;i19~21;-6;+5;;"* Spike
* Low crush 9~";spk js9~;;Over the Top;r23;;File:t8-p2-steve-uf+1.mp4;Steve-uf+1;steve
uf+2;m;20;i22~25;-14;+52a;;"* Spike
* Low crush 9~";spk js9~;;Burst Hammer;r31;;File:t8-p2-steve-uf+2.mp4;Steve-uf+2;steve
uf+3;l;20;i36~37;-12;+9;;* Low crush 9~;js9~;;;;;File:t8-p2-steve-uf+3,2.mp4;Steve-uf+3;steve
uf+3,2;l, h;20, 10;i36~37, i15~16;-6;+8;;"* Combo from 1st hit
* -27 on block after blocking 1st hit
* Transition to r34? standing with b (-31/-10/+4)";;LNH;Jump-in Foot Stomp Right Hook;r30? LNH;;File:t8-p2-steve-uf+3,2.mp4;Steve-uf+3,2;steve
uf+4;m;20;i23;-9;+22a (+5);+36a (+26);"*
Balcony Break
* Low crush 9~";bbr js9~;;Jumping Duck Kick;;;File:t8-p2-steve-uf+4.mp4;Steve-uf+4;steve
1+2+3+4;;;;;;;;;;Ki Charge;;;File:t8-p2-steve-1+2+3+4.mp4;Steve-1+2+3+4;steve
afters+1;l;23;i16;-12;+17d;;* High crush 6~;cs6~;;Sliding Low Punch;;;;Steve-after-2steps+1;steve
f,F+2;m;24;i14~17;-13c;+12d;;* Spike;spk;;Beat Down;r40;;File:t8-p2-steve-f,f+2.mp4;Steve-f,F+2;steve
qcf+1;m;21;i16;-10;+16a (+7);;"Heat Engager

Heat Dash (+5, +36a (+26)

* Balcony Break
* Transition to r18? FLK with B (-3/+23a (+14)/+23a (+14))
** r18? FLK FC cancel?";he bbr;FLK;Rocket Launcher;r29?;;File:t8-p2-steve-qcf+1.mp4;Steve-qcf+1;steve
qcf+2;l;18;i19;-18;+2c;;"* Transition to r36? PAB with F (-18/+2c)
** r36? FC cancel?
* High crush 10~";cs10~;PAB;Low Cross Blaster;r37?;;File:t8-p2-steve-qcf+2.mp4;Steve-qcf+2;steve
f,f,F+2;m;30;i20~24;+6;+10d;;"Heat Engager

Heat Dash (+5, +67a (+50))

* Balcony Break
* Spike
* 9 chip damage on block
* Low crush 9~";he bbr spk js9~;;Eraser;r36?;;File:t8-p2-steve-f,f,f+2.mp4;Steve-f,f,F+2;steve
WS.1;m;12;i11~12;-3;+3;+8;;;;;;;File:t8-p2-steve-ws.1,1.mp4;Steve-WS.1;steve
WS.1,1;m, h;12, 7;i11~12, i15;-3;+3;;"* Combo from 1st hit
* Combo from 1st CH with 11F delay
* Move can be delayed by 11F
* Transition to r22? LWV with 3 (-6/+0)
* Transition to r22? RWV with 4 (-6/+0)
* Transition to r22? SWY with b+3_4 (-6/+0)
* Transition to r20? DCK with f+3_4 (-2/+4)
* r22? DCK FC cancel?";;LWV,RWV,SWY,DCK;Eagle Jab;r22?;;File:t8-p2-steve-ws.1,1.mp4;Steve-WS.1,1;steve
WS.1,2;m, m;12, 17;i11~12, i13~14;-13;+3c;+23d;"* Spike
* Combo from 1st hit with 1F delay
* Combo from 1st CH with 11F delay
* Jail from 1st block with 3F delay
* Move can be delayed by 11F";spk;;Wildman;;;File:t8-p2-steve-ws.1,2.mp4;Steve-WS.1,2;steve
WS.2;m;17;i13~15;-7;+4;;"* Transition to r22? LWV with 3 (-7/+4)
* Transition to r22? RWV with 4 (-7/+4)
* Transition to r22? SWY with b+3_4 (-7/+4)
* Transition to r20? DCK with f+3_4 (-5/+6)
* r22? DCK FC cancel?";;LWV,RWV,SWY,DCK;;;;File:t8-p2-steve-ws.2,2.mp4;Steve-WS.2;steve
WS.2,2;m, m;17, 15;i13~15, i16~17;-6;+11;;"* Combo from 1st hit with 5F delay
* Jail from 1st block with no delay
* Move can be delayed by 5F
* Transition to LNH
* Input b to cancel LNH at r29? (-10/+7)";;LNH,LNH;Nighthawk Combination;r24? LNH;;File:t8-p2-steve-ws.2,2.mp4;Steve-WS.2,2;steve
FC.df+2;m;20;i16~17;-15;+34a (+24);;Tornado;trn;;Finishing Blow;r35;;File:t8-p2-steve-fc.df+2.mp4;Steve-FC.df+2;steve
ALB.2;m;22;i23;-3;+16a (+7);;"Heat Engager

Heat Dash (+5, +36a (+26))

* Balcony Break";he bbr;;Cyclone Punch;;;File:t8-p2-steve-alb.2.mp4;Steve-ALB.2;steve
ALB.d;sp;;i13;;;;* Transition to r10 PAB with F after 20F;;PAB;Cyclone Left (Right);r31;;File:t8-p2-steve-alb.d_u.mp4;Steve-ALB.d;steve
ALB.d,1;sp, m;34;i13, i12;-3;+16a (+7);;"* Balcony Break
* ALB.d_u takes 37 frames, effective startup time is i49";bbr;;Double Cyclone Punch;;;File:t8-p2-steve-alb.d_u,1.mp4;Steve-ALB.d,1;steve
ALB.d,d+1;sp, l;30;i13, i22;-12;+14d;;"* ALB.d_u takes 37 frames, effective startup time is i59
* High crush 6~";cs6~;;Double Cyclone Knee Punch;;;File:t8-p2-steve-alb.d_u,d+1.mp4;Steve-ALB.d,d+1;steve
ALB.d+2;l;17;i34;-12;+1c;+14d;* High crush 6~;cs6~;;Cyclone Knee Clip;;;File:t8-p2-steve-alb.d+2.mp4;Steve-ALB.d+2;steve
DCK.1;m;17;i19;-7;+58a (+27);+34a (+24);;;;Fox Hunt;;;File:t8-p2-steve-dck.1.mp4;Steve-DCK.1;steve
DCK.2;m;15;i19;-14;+35a (+25);;;;;Skyscraper;;;File:t8-p2-steve-dck.2.mp4;Steve-DCK.2;steve
DCK.1+2;m,m;3,3;i16, i7;-9;+2;;;;;;;;File:t8-p2-steve-dck.1+2,1+2,1+2,1+2.mp4;Steve-DCK.1+2;steve
DCK.1+2,1+2;m,m, m,m;3,3, 3,3;i16, i7, i5, i2;-9;+2;;"* Combo from 1st hit
* Jail from 1st block?";;;;;;File:t8-p2-steve-dck.1+2,1+2,1+2,1+2.mp4;Steve-DCK.1+2,1+2;steve
DCK.1+2,1+2,1+2;m,m, m,m, m,m;3,3, 3,3, 2,2;i16, i7, ,i5, i2;-9;+2;;"* Combo from 1st hit
* Jail from 1st block?";;;;;;File:t8-p2-steve-dck.1+2,1+2,1+2,1+2.mp4;Steve-DCK.1+2,1+2,1+2;steve
DCK.1+2,1+2,1+2,1+2;m,m, m,m, m,m, m,m;3,3, 3,3, 2,2, 2,12;i16, i7, ,i7, i9;-12;+32a (+22);;"* Combo from 1st hit
* Jail from 1st block?";;;Gatling Gun;;;File:t8-p2-steve-dck.1+2,1+2,1+2,1+2.mp4;Steve-DCK.1+2,1+2,1+2,1+2;steve
DCK.f+2;h;21;i15~16;+5;+14c;+55a;"* Strong Aerial Tailspin
* Transition to standing (+1/+10c/+51a) with B
* 6 chip damage on block";;LNH;Punisher;LNH;;File:t8-p2-steve-dck.f+2.mp4;Steve-DCK.f+2;steve
DCK.f+2~1;m;17;i28~29;-8;+4;+63a;;;;Swindler;;;;Steve-DCK.f+2~1;steve
DCK.f+3;sp;;;;;;"* Transition to EXD
* Actionable for 19F
* Input u+3_4 to r18 cs1~25 LWV after 9F with 10F delay
* Input d+3_4 to r18 cs1~25 RWV after 9F with 10F delay
* Input b+3_4 to r10 SWY after 14F with 5F delay 
* Input db to r15 FC with db after 9F with 10F delay
* WV transition notes:
* Transition is t38 r18 cs1~18 and actionable for 14F.
* Can immediately transition into r15 SWY with 14F delay?
* Can immediately transition into r1 DCK with 14F delay?";;EXD,EXD;Ducking In;r6 EXD;;File:t8-p2-steve-dck.f+3_4.mp4;Steve-DCK.f+3_4;steve
EXD.1;m;21;i19;-7;+44d (+36);+41a (+31);* 8 chip damage on block;;;Power Fox Hunt;;;File:t8-p2-steve-exd.1.mp4;Steve-EXD.1;steve
EXD.2;m;21;i19;-14;+61a (+51);;* 6 chip damage on block;;;Power Skyscraper;;;File:t8-p2-steve-exd.2.mp4;Steve-EXD.2;steve
