Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
H.f,f,F+1;h;37;i13~15;+5;+31a (+23);;"* Tornado
* Balcony Break
* Transition to HAE on hit or block only
* Cancel HAE transition with B
* Partially uses remaining Heat time";trn bbr;HAE;Swift High Seikenzuki > Heaven and Earth;r33;;File:t8-p2-lidia-h.f,f,f+1.mp4;Lidia-H.f,f,F+1;lidia
H.2+3;m,m,m,h;55;i18;+10g;+0d;;"* Heat Smash
* Balcony Break
* Transition to r31 HAE on block
** Cancel HAE transition with B on block
* Transition to attack throw on hit
* Increases HAE level by 1 on hit
* 8 chip on block
* Low crush 77~105";hs bbr js77~105;HAE;Efflorescent Blizzard;r36;;;Lidia-H.2+3;lidia
R.df+1+2;m,t;55+;i20;-18;+0d;;"* Rage Art
* Removes Recoverable Health
* Reversal Break
* Damage increases with lower health, maximum 82
* Freezes match timer on activation and on hit
* Restores recoverable health on hit
* Transition to attack throw on hit
* Consumes Rage
* Power crush 8~";ra rbr pc8~;;Scarlet Valor: Martial Devotion;r39;;;Lidia-R.df+1+2;lidia
1;h;5;i10;+1;+8;;Recovers 2f faster on hit or block (t27 r17);;;Jab;r19;;File:t8-p2-lidia-1,2,2.mp4;Lidia-1;lidia
1,2;h, h;5, 8;i10, i10;-3;+4;;Jail from 1st attack with 4f delay;;;Flurry;r21;;File:t8-p2-lidia-1,2,2.mp4;Lidia-1,2;lidia
1,2,2;h, h, m;5, 8, 10;i10, ,i22;-8;+8;;"* Combo from 1st hit
* Combo from 2nd hit with 3f delay
* Transition to CAT on hit or block only
* CAT transition is -16";;CAT;Flurry > Mid Chaser;r29;;File:t8-p2-lidia-1,2,2.mp4;Lidia-1,2,2;lidia
1,2,3;h, h, h;5, 8, 27;i10, ,i26~27;-6;+20a (+11);;"* Balcony Break
* Input can be delayed 3f
* Low crush 16~31";bbr js16~31;;Flurry > Gale Kick;r29;;File:t8-p2-lidia-1,2,3.mp4;Lidia-1,2,3;lidia
1,2,4;h, h, l;5, 8, 15;i10, ,i26;-13;+3;+26a;"* Input can be delayed 8f
* Interrupt with i7 from 2nd block
* Can be low parried on hit
* Can hit grounded while off-axis";;;Flurry > Low Right Kick;r32;;File:t8-p2-lidia-1,2,4.mp4;Lidia-1,2,4;lidia
1,4;h, h;5, 17;i10, i19;-8;+1;;"* Combo from 1st hit with 4f delay
* Balcony break on airborne hit";;;High Jab > High Right Kick;r29;;File:t8-p2-lidia-1,4.mp4;Lidia-1,4;lidia
1+3+4;;;;;;;;;;Bow;r50;;;Lidia-1+3+4;lidia
2;h;8;i11;+0;+8;;;;;;r19;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2;lidia
2,1;h, h;8, 10;i11, i20~21;;+1;;;;;;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1;lidia
2,1,4;h, h, h;8, 10, 15;i11, ,i22;;+2;;;;;;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1,4;lidia
2,1,4,4;h, h, h, l;8, 10, 15, 5;i11, ,i24~25;;;;* High crush;cs;;;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1,4,4;lidia
2,1,4,4,1;h, h, h, l, m;8, 10, 15, 5, 5;i11, ,i23~24;;;;;;;;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1,4,4,1;lidia
2,1,4,4,1,2;h, h, h, l, m, h;8, 10, 15, 5, 5, 8;i11, ,i22;;;;;;;;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1,4,4,1,2;lidia
2,1,4,4,1,2,1;h, h, h, l, m, h, h;8, 10, 15, 5, 5, 8, 8;i11, ,i18~19;;;;;;;;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1,4,4,1,2,1;lidia
2,1,4,4,1,2,1,3;h, h, h, l, m, h, h, m;8, 10, 15, 5, 5, 8, 8, 5;i11, ,i22;;;;;;;;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1,4,4,1,2,1,3;lidia
2,1,4,4,1,2,1,3,2;h, h, h, l, m, h, h, m, m;8, 10, 15, 5, 5, 8, 8, 5, 4;i11, ,i14;;;;;;;;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1,4,4,1,2,1,3,2;lidia
2,1,4,4,1,2,1,3,2,1;h, h, h, l, m, h, h, m, m, m;8, 10, 15, 5, 5, 8, 8, 5, 4, 27;i11, ,22;;+11a (+6);;;;;10 Hit Combo;;;File:t8-p2-lidia-2,1,4,4,1,2,1,3,2,1.mp4;Lidia-2,1,4,4,1,2,1,3,2,1;lidia
2,2;h, h;8, 20;i11, i20;-4;+11g;;"* Strong Aerial Tailspin
* Balcony Break
* Combo from 1st hit with 4f delay
* Transition to CAT on hit or block only
* CAT transition is -12";bbr;CAT;Double Twisting Chop;r29;;File:t8-p2-lidia-2,2.mp4;Lidia-2,2;lidia
2,4;h, m;8, 13;i11, i21;-8;+4;;Combo from 1st hit with 4f delay;;;High Right Reverse Jab > Mid Right Front Kick;r27;;File:t8-p2-lidia-2,4.mp4;Lidia-2,4;lidia
3;h;9;i15;-9;+7;;;;;;r28;;File:t8-p2-lidia-3,2.mp4;Lidia-3;lidia
3,2;h, h;9, 10;i15, i22;-4;+58a;;"* Tornado
* Combo from 1st hit with 3f delay
* Just frame input within a 3f window (14~16) adds 2 damage
* Balcony break on airborne hit
* Hitstop 20f on hit";trn;;Gankaku;r28;;File:t8-p2-lidia-3,2.mp4;Lidia-3,2;lidia
4;h;14;i13;-8;+1;;;;;;r29;;File:t8-p2-lidia-4,3.mp4;Lidia-4;lidia
4,3;h, m;14, 20;i13, i29~30;-14;+27a;;"* Balcony Break
* Combo from 1st CH
* Low crush 20~36
* Floating state 37~45";bbr js20~36 fs37~45;;High Right Roundhouse Kick > Jumping Back Spin Kick;r39;;File:t8-p2-lidia-4,3.mp4;Lidia-4,3;lidia
1+2;m;20;i31;-9;+17g;;"* Balcony Break
* Cancel with b,b or f,f
* Opponent recovers crouching on hit
* Hold for 20~30 frames";bbr;;Heian Shodan Seikenzuki;r33;;;Lidia-1+2;lidia
1+2*;m;25;i42~64;-5;+32a (+24);;"* Balcony Break
* Cancel with input b,b or f,f
* Hold for 31~54 frames
* 5 chip damage on block";bbr;;Heian Shodan Seikenzuki (Slight Hold);r33;;;Lidia-1+2*;lidia
1+2**;m;30;i65;+7;+55a;;"* 9 chip damage on block
* Hold for 55 frames";;;Heian Shodan Seikenzuki: Digress;r35;;File:t8-p2-lidia-1+2ss.mp4;Lidia-1+2**;lidia
3+4;m,m;6,20;i20~21, i18;+0;+23g;;"* Jail from 1st attack
* Balcony break on airborne hit
* Transition to CAT on hit or block only
* Low crush 16~40";js16~40;CAT;Floret Maelstrom;r28;;File:t8-p2-lidia-3+4.mp4;Lidia-3+4;lidia
f+2;h;10;i12;-7;+4;;Elbow;elb;;;r26;;File:t8-p2-lidia-f+2,4.mp4;Lidia-f+2;lidia
f+2,4;h, h;10, 23;i12, i18;-13;+16a (+7);;"* Balcony Break
* Jail from 1st attack";bbr;;Horned Lark;r34;;File:t8-p2-lidia-f+2,4.mp4;Lidia-f+2,4;lidia
f+3;m;12;i17~18;-11;-4;+6;* Low crush 6~15;js6~15;;;r29;;File:t8-p2-lidia-f+3,4.mp4;Lidia-f+3;lidia
f+3,2;m, m;12, 20;i17~18, i24~25;-4;+24g;+59cs;"* Tornado
* Transitions to WLF";trn;WLF;Viola Mandshurica;WLF;;;Lidia-f+3,2;lidia
f+3,4;m, h;12, 21;i17~18, i21~23;+5;+17;;"* Combo from 1st CH with 10f delay
* Move can be delayed 7f
* Can be ducked on hit
* Interrupt with i5 from 1st block
* Power up with input qcf+4, adds 2 damage
* Balcony break on airborne hit
* Transitions to HRS
* 6 chip damage on block
* Low crush 15~27
* Floating state 28~30";js15~27 fs28~30;HRS;Jumping Front Kick > Helm Splitter;r35 HRS;;File:t8-p2-lidia-f+3,4.mp4;Lidia-f+3,4;lidia
f+4;m;8;i17;-4;+1;;;;;;r29;;File:t8-p2-lidia-f+4,3,1.mp4;Lidia-f+4;lidia
f+4,3;m, m;8, 10;i17, i13~14;-10;+0;;"Jail from 1st attack with 1f delay
* Low crush 5~17
* Floating state 18~20";js5~17 fs18~20;;;r29;;File:t8-p2-lidia-f+4,3,1.mp4;Lidia-f+4,3;lidia
f+4,3,1;m, m, m;8, 10, 24;i17, ,i21~22;-12;+17a;;"* Balcony Break
* Spike
* Combo from 2nd CH";bbr spk;;Kusanku Double Kick > Uraken-uchi;r32;;File:t8-p2-lidia-f+4,3,1.mp4;Lidia-f+4,3,1;lidia
f+4,3,4;m, m, m;8, 10, 23;i17, ,i27~28;-10;+19a (+12);+28a (+22);"* Tornado
* Combo from 2nd CH";trn;;Kusanku Triple Kick;r30;;File:t8-p2-lidia-f+4,3,4.mp4;Lidia-f+4,3,4;lidia
f+1+2;h,m;5,4;i14, i9~10;-10;+1;;Jail from 1st attack;;;;r28;;File:t8-p2-lidia-f+1+2,3,1+2.mp4;Lidia-f+1+2;lidia
f+1+2,3;h,m, m;5,4, 5;i14, i9~10, i16;-13;-2;;"* Knee
* Jail from 1st attack";kne;;;r32;;File:t8-p2-lidia-f+1+2,3,1+2.mp4;Lidia-f+1+2,3;lidia
f+1+2,3,1+2;h,m, m, m,m;5,4, 5, 4,20;i14, i9~10, ,i14,i22;-15;+20d (+15);;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Power up with input qcf+1+2 (adds 5 dmg to last hit)
* Jail from any attack";he;;Political Storm;r36;;File:t8-p2-lidia-f+1+2,3,1+2.mp4;Lidia-f+1+2,3,1+2;lidia
f+3+4;;;;;;;Actionable after 20f;;HRS;Horse Stance;r20 HRS;;;Lidia-f+3+4;lidia
df+1;m;13;i13;-5;+2;;;;;;r24;;File:t8-p2-lidia-df+1,2.mp4;Lidia-df+1;lidia
df+1,2;m, h;13, 10;i13, i16~17;-4;+4;;Combo from 1st hit with 1f delay;;;Mid Left Hook Thrust > Reverse Chop;r24;;File:t8-p2-lidia-df+1,2.mp4;Lidia-df+1,2;lidia
df+1,3;m, m;13, 17;i13, i23;-13;+10a (+1);+55a;"* Balcony Break
* Combo from 1st CH with 3f delay
* Input can be delayed 6f
* Move can be delayed 5f";bbr;;Mid Left Hook Thrust > Mid Left Sidekick;35;;File:t8-p2-lidia-df+1,3.mp4;Lidia-df+1,3;lidia
df+2;m;17;i15;+0;+11;+14 (+24g);"* Strong Aerial Tailspin
* Elbow
* Transition to CAT on hit or block only";elb;CAT;Coiled Elbow Slam;r29;;File:t8-p2-lidia-df+2.mp4;Lidia-df+2;lidia
df+3;m;15;i14~15;-8;+5;;Knee;kne;;;r29;;File:t8-p2-lidia-df+3,4.mp4;Lidia-df+3;lidia
df+3,4;m, m;15, 20;i14~15, i22;-12;+31a (+23);;"* Balcony Break
* Combo from 1st CH with 2f delay";bbr;;Mid Left Knee > Mid Right Sidekick;r34;;File:t8-p2-lidia-df+3,4.mp4;Lidia-df+3,4;lidia
df+4;m;12;i15;-4;+6;;;;;;r26;;File:t8-p2-lidia-df+4,2.mp4;Lidia-df+4;lidia
df+4,2;m, h;12, 20;i15, i26;-8;+11d;;"* Tornado
* Elbow
* Combo from 1st hit with 1f delay
* Balcony break on airborne hit";trn elb;;Crescent Kick > High Elbow Strike;r29;;File:t8-p2-lidia-df+4,2.mp4;Lidia-df+4,2;lidia
df+4~3;h;24;i20~21;+8;+57a;;"* Strong Aerial Tailspin
* 7 chip damage on block";;;Rapture;r28;;File:t8-p2-lidia-df+4t3.mp4;Lidia-df+4~3;lidia
df+4~4;h;27;i12~13;+6c~+7c;+15a;;Spike;spk;;Triangle Kick;r24;;File:t8-p2-lidia-df+4t4.mp4;Lidia-df+4~4;lidia
df+3+4;m;25;i22~23;-9;+12g;;"* Homing
* Balcony Break";hom bbr;;Tourbillion;r30;;File:t8-p2-lidia-df+3+4.mp4;Lidia-df+3+4;lidia
d+1;m;20;i19~20;-7c;+6c;+21d;Spike;spk;;Chop;r32;;;Lidia-d+1;lidia
d+2;L;12;i18;-14;-4;+12;* High crush 6~;cs6~;FC;Lame Duck;r34 FC;;File:t8-p2-lidia-d+2.mp4;Lidia-d+2;lidia
d+3;l;9;i15;-16;-5;+5;Can hit grounded off-axis;;;;r35;;File:t8-p2-lidia-d+3,1,2.mp4;Lidia-d+3;lidia
d+3,1;l, h;9, 8;i15, i18;-3;+4;;"* Combo from 1st CH with 1f delay
* Jail from 1st hit";;;Kansetsu-geri;r22;;File:t8-p2-lidia-d+3,1,2.mp4;Lidia-d+3,1;lidia
d+3,1,2;l, h, h;9, 8, 20;i15, ,i17;-6;+17c;;"* Tornado
* Balcony Break
* Combo from 2nd hit
* Combo from 1st CH
* Forces tech backroll on hit";trn bbr;;Majority Rules;r30;;File:t8-p2-lidia-d+3,1,2.mp4;Lidia-d+3,1,2;lidia
d+4;l;6;i12;-15;-4;;* High crush 4~;cs4~;FC;;r34 FC;;;Lidia-d+4;lidia
db+1;sl;5;i10;-5;+6;;Transition to r24? with f;;FC;Down Jab;r24 FC;;;Lidia-db+1;lidia
db+2;m;14;i16~17;-7;+7;;;;;Valley Breeze;r27;;File:t8-p2-lidia-db+2.mp4;Lidia-db+2;lidia
db+3;L;17;i16~17;-11;+7;;"* Homing
* Clean hit adds 3 damage
* Transition to HRS on hit or block only
* Transition to attack throw on CH
* HRS transition is -19";hom;HRS,HRS;Adjourning Sweep;r27 HRS;;File:t8-p2-lidia-db+3.mp4;Lidia-db+3;lidia
db+4;l;15;i22;-13;+0;;Can hit grounded off-axis;;;Shin Splinter;r33;;File:t8-p2-lidia-db+4.mp4;Lidia-db+4;lidia
db+3+4;m;21;i22;-3;+5;;"* Has low parry effect
* Does not parry weapon lows
* Parry state 5~13";ps5~13;;For the People;r25;;File:t8-p2-lidia-db+3+4.mp4;Lidia-db+3+4;lidia
db+3+4,P.1;m, h;21, 21;i22, i16;;+33a (+25);;"* Balcony Break
* Combo from 1st hit
* Just frame input within a 2f window (21~22) adds 2 damage";bbr;;For the Nation;r32;;File:t8-p2-lidia-db+3+4,p.1.mp4;Lidia-db+3+4,P.1;lidia
b+1;m;24;i18;+2;+22c;;"* Heat Engager

* Heat Dash +5, +36a (+26)

* Balcony Break
* 4 chip damage on block
* Forces tech backroll on hit";he bbr;;Stalwart Governance;r26;;File:t8-p2-lidia-b+1.mp4;Lidia-b+1;lidia
b+1+3;;;;;;;"Parries high or mid punches
* Parry state 5~12";ps5~12;;;r35;;;Lidia-b+1+3;lidia
b+2;h;14;i13;-9;+1;;;;;Ruling Party;r29;;File:t8-p2-lidia-b+2,3.mp4;Lidia-b+2;lidia
b+2,3;h, m;14, 14;i13, i22;-10;+6;+63a;"* Knee
* Combo from 1st hit with 7f delay
* Input 3 on frames 12~14 to add 3 damage";kne;;Crushing Left Knee;r27;;File:t8-p2-lidia-b+2,3.mp4;Lidia-b+2,3;lidia
b+3;m;16;i17~18;-7;+4;;;;;;r25;;File:t8-p2-lidia-b+3,1.mp4;Lidia-b+3;lidia
b+3,1;m, m;16, 10;i17~18, i23~24;-11~-10;+5;+14;Combo from 1st hit;;;Birds of Prey;r29;;File:t8-p2-lidia-b+3,1.mp4;Lidia-b+3,1;lidia
b+3,4;m, h;16, 16;i17~18, i20;-11;+0s;;Combo from 1st hit;;;;r30;;File:t8-p2-lidia-b+3,4,1+2.mp4;Lidia-b+3,4;lidia
b+3,4,1+2;m, h, m;16, 16, 19;i17~18, ,i20;-15;+21a (+11);;"* Balcony Break
* Combo from 1st or 2nd hit
* Input qcf+1+2 to add 2 damage
* Power up based on Heaven and Earth level
**HAE lvl.0 19 damage
**HAE lvl.1 21 damage
**HAE lvl.2 23 damage
**HAE lvl.3 29 damage";bbr;;Birds and Beasts;r35;;File:t8-p2-lidia-b+3,4,1+2.mp4;Lidia-b+3,4,1+2;lidia
b+4;h;21;i16;-3;+6;+31a;"* Homing
* Balcony break on airborne or CH";hom;;Back Spin Kick;r24;;File:t8-p2-lidia-b+4.mp4;Lidia-b+4;lidia
b+1+2;m;25;i20;-13;+11a (+2);;"* Balcony Break
* -8 frame advantage and 10 chip damage on block after absorbing an attack in power crush state
* Power crush 7~19";bbr pc7~19;;Iron Lady;r34;;File:t8-p2-lidia-b+1+2.mp4;Lidia-b+1+2;lidia
b+1+4;m!;35;i60~61;;+9a;;Balcony Break;bbr;;Gekisai Ura-uchi;r39;;File:t8-p2-lidia-b+1+4.mp4;Lidia-b+1+4;lidia
b+3+4;;;;;;;Actionable after 20f;;CAT;Cat Stance;r20 CAT;;;Lidia-b+3+4;lidia
uf+1;m;18;i23;-6;+3;;"* Elbow
* Parries high punches or kicks
* Hitstop on successful parry
* Forced 2nd hit on successful parry
* Parry state 5~17";elb ps5~17;;Gyre;r27;;File:t8-p2-lidia-uf+1,p.mp4;Lidia-uf+1;lidia
uf+1,P;m, h;18, 20;i23, i16;;+11g;;"* Balcony Break
* Input P:2 to deal 23 damage";bbr;CAT;Vortex;r26 CAT;;File:t8-p2-lidia-uf+1,p.mp4;Lidia-uf+1,P;lidia
uf+3;M;28;i25~27;-9;+15c;;"* Balcony Break
* Spike
* Forces tech backroll on hit
* Low crush 11~24
* Floating state 25~27";bbr spk js11~24 fs25~27;;Willow Branch;r31;;File:t8-p2-lidia-uf+3.mp4;Lidia-uf+3;lidia
uf+4;m,h;10,16;i15~16,i13;-5;+69a (+53);;"* Balcony Break
* Tornado
* Transition to CAT on hit or block only
* 2nd hit available only as combo from 1st hit
* CAT transition is -13
* Low crush 9~30
* Floating state 31~33";bbr trn js9~30 fs31~33;CAT;Cleaving Spirit;r30;;File:t8-p2-lidia-uf+4.mp4;Lidia-uf+4;lidia
1+2+3+4;;;;;;;"* Can't block for 5 seconds
* CH state for 5 seconds";;;Ki Charge;r55;;File:t8-p2-lidia-1+2+3+4.mp4;Lidia-1+2+3+4;lidia
f,F+2;m;20;i13;+5;+15g;+17;"* Transition to HRS on hit or block only
* Input f,f,F+2 to power up";;HRS,HRS;Lightning Seikenzuki;r33 HRS;;;Lidia-f,F+2;lidia
f,F+3;M;21;i19~20;-14;+30a (+20);;"Tornado
* Low crush 11~19";trn js11~19;;Flying Forward Kick;r33;;File:t8-p2-lidia-f,f+3.mp4;Lidia-f,F+3;lidia
f,F+4;m;12;i18;-13;-2;;;;;;r32;;File:t8-p2-lidia-f,f+4,3.mp4;Lidia-f,F+4;lidia
f,F+4,3;m, m;12, 16;i18, i24~25;-27;+17a (+2);;"* Combo from 1st hit
* Transition to attack throw on airborne hit for additional damage that increases based on Heaven and Earth level
* HAE lvl.3:
*** Removes Recoverable Health
*** Decreases HAE lvl by 1 on hit
* Low crush 27~46
* Floating state 47~49";js27~46 fs47~49;;Hazy Moon Double Kick;r47;;File:t8-p2-lidia-f,f+4,3.mp4;Lidia-f,F+4,3;lidia
f,F+1+2;m;26;i15~16;-13;+13a (+4);;"* Balcony Break
* Clean hit adds 7 damage";bbr;;White Whale;r36;;File:t8-p2-lidia-f,f+1+2.mp4;Lidia-f,F+1+2;lidia
qcf+2;m;12;i16;-8;+0;;Input qcf,qcf+2 to power up, adds 3 damage;;;;r30;;File:t8-p2-lidia-qcf+2,2,1+2.mp4;Lidia-qcf+2;lidia
qcf+2,2;m, m;12, 17;i16, i20;-14;-1;;Combo from 1st CH;;;;r33;;File:t8-p2-lidia-qcf+2,2,1+2.mp4;Lidia-qcf+2,2;lidia
qcf+2,2,1+2;m, m, m;12, 17, 25;i16, ,i20~21;-17;+18a (+13);;"* Combo from 2nd hit
* Combo from 1st CH
* Input qcf,qcf+2,2,b,f,F+1+2 to power up, adds 5 damage
* Full string deals 47 damage with power up input, 42 damage without";;;Blossom Fury;r36;;File:t8-p2-lidia-qcf+2,2,1+2.mp4;Lidia-qcf+2,2,1+2;lidia
qcf+4;h;21;i17~19;+5;+17;;"* Homing
* Transitions to HRS
* 8 Chip damage on block
* Low crush 10~22
* Floating state 23~25";hom js10~22 fs23~25;HRS;Helm Splitter;r35 HRS;;File:t8-p2-lidia-qcf+4.mp4;Lidia-qcf+4;lidia
qcf+1+2;m;18;i16~17;-12;+2;+2;Alternate input: db+1+2 but does 3 less damage;;;;r30;;File:t8-p2-lidia-qcf+1+2,2.mp4;Lidia-qcf+1+2;lidia
qcf+1+2,2;m, m;18, 20;i16~17, i24~25;-4;+24g;+58a;"* Tornado
* Combo from 1st hit
* Combo from 1st CH with 12f delay
* Transition to WLF on hit or block only
* Balcony break on airborne hit
* Can be charged to enhance";trn;WLF,WLF;Red Poppy;r35 WLF;;File:t8-p2-lidia-qcf+1+2,2.mp4;Lidia-qcf+1+2,2;lidia
qcf+1+2,2*;m, m;18, 26;i16~17, i35~36;+8;+34d (+26);+58a;"* Tornado
* Balcony Break
* Transition to WLF on hit or block only
* 10 Chip damage on block";trn bbr;WLF,WLF;Red Poppy (charged);WLF;;File:t8-p2-lidia-qcf+1+2,2x.mp4;Lidia-qcf+1+2,2*;lidia
uf,n,4;m;20;i23~25;-13;+32a (+22);;"* Low crush 9~30
* Floating state 31~33";js9~30 fs31~33;;Delayed Rising Toe Kick;r30;;File:t8-p2-lidia-uf,n,4.mp4;Lidia-uf,n,4;lidia
f,f,F+1;h;24;i13~15;+6;+24a (+19);;"* Tornado
* Balcony Break
* 7 Chip damage on block";trn bbr;;Swift High Seikenzuki;r30;;File:t8-p2-lidia-f,f,f+1.mp4;Lidia-f,f,F+1;lidia
f,f,F+3;m;30;i23~25;+6;+11c;;"* Balcony Break
* 9 Chip damage on block
* Forces tech backroll on hit
* Low crush 12~33
* 34~36";bbr js12~33 34~36;;Flying Blade;r35;;File:t8-p2-lidia-f,f,f+3.mp4;Lidia-f,f,F+3;lidia
ws1;m;12;i13~14;-3;+4;;;;;;r21;;File:t8-p2-lidia-ws1,2.mp4;Lidia-ws1;lidia
ws1,2;m, h;12, 18;i13~14, i21~22;+0;+11;;"* Combo from 1st hit with 1f delay
* Transition to CAT on hit or block only";;CAT,CAT;White-tailed Eagle;r29 CAT;;File:t8-p2-lidia-ws1,2.mp4;Lidia-ws1,2;lidia
ws1,4;m, m;12, 20;i13~14, i21~22;-13;+21a (+16);;"* Balcony Break
* Knee
* Combo from 1st hit with 1f delay";bbr kne;;Wild Eagle;r34;;File:t8-p2-lidia-ws1,4.mp4;Lidia-ws1,4;lidia
ws2;m;15;i15~16;-12;+29a (+19);;Tornado;trn;;Upward Thrust;r30;;File:t8-p2-lidia-ws2.mp4;Lidia-ws2;lidia
ws3;m;20;i14~15;-12;+32a (+24);+71a (+55);"* Balcony Break
* Tornado
* Knee
* Low crush 14~22
* Floating state 23~25";bbr trn kne js14~22 fs23~25;;Bridging the Gap;r32;;File:t8-p2-lidia-ws3.mp4;Lidia-ws3;lidia
ws4;m;13;i11~12;-4;+7;;;;;;r22;;File:t8-p2-lidia-ws4,2.mp4;Lidia-ws4;lidia
ws4,2;m, h;13, 12;i11~12, i18;+0;+8;;"* Combo from 1st hit with 2f delay
* Transition to CAT on hit or block only";;CAT,CAT;Caustic Retort;r28 CAT;;File:t8-p2-lidia-ws4,2.mp4;Lidia-ws4,2;lidia
SS.2;m;18;i18;-1c;+10c;+17c;"* Floor Break
* Elbow
* Transition to HRS";fbr elb;HRS,HRS;Elbow Slam;r33 HRS;;File:t8-p2-lidia-ss.2.mp4;Lidia-SS.2;lidia
SS.4;h;21;i16~17;-6;+16g;+14;Balcony Break;bbr;;Evasive High Right Back Kick;r26;;File:t8-p2-lidia-ss.4.mp4;Lidia-SS.4;lidia
FC.df+2;m;22;i12;-14;+9a;;"* Heat Engager

* Heat Dash +5, +43a (+35)

* Balcony Break
* Elbow";he bbr elb;;Flash Elbow;r36;;File:t8-p2-lidia-fc.df+2.mp4;Lidia-FC.df+2;lidia
FC.df+3;L;16;i20;-26;+2c;;"* +12a on clean hit, 4 extra damage
* High crush 1~";cs1~;FC;Odd-tooth Snake;r36 FC;;File:t8-p2-lidia-fc.df+3.mp4;Lidia-FC.df+3;lidia
